Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkWordcount,2023-04-18,00:34:56,32849165863,208.489,157558268,78779134,96m,6,8,13g,2,8,4g,lzf,70k,34k,56k,28m,0.7,0.2,28m,org.apache.spark.serializer.KryoSerializer,10k,0.6,150,8,0.1,328m,0.5
ScalaSparkWordcount,2023-04-18,00:50:50,32849165863,196.72,166984373,83492186,30m,2,7,15g,8,2,16g,lzf,60k,112k,122k,32m,0.6,0.7,2m,org.apache.spark.serializer.KryoSerializer,58k,0.7,500,8,0.8,158m,0.3
ScalaSparkWordcount,2023-04-18,01:06:13,32849165863,209.24,156992763,78496381,30m,8,3,5g,2,8,4g,lzf,80k,106k,122k,8m,0.4,0.7,84m,org.apache.spark.serializer.KryoSerializer,24k,0.4,350,8,0.3,182m,0.8
ScalaSparkWordcount,2023-04-18,01:20:10,32849165863,208.427,157605136,78802568,82m,14,1,13g,2,8,4g,snappy,98k,86k,4k,44m,0.9,0.8,86m,org.apache.spark.serializer.JavaSerializer,126k,0.6,500,8,0.9,384m,0.6
ScalaSparkWordcount,2023-04-18,01:34:43,32849165863,200.89,163518173,81759086,42m,2,8,12g,4,4,8g,snappy,24k,90k,92k,128m,0.6,0.7,110m,org.apache.spark.serializer.JavaSerializer,122k,0.9,450,8,0.6,174m,0.4
ScalaSparkWordcount,2023-04-18,01:48:53,32849165863,209.243,156990512,78495256,120m,14,4,8g,2,8,4g,lzf,26k,40k,80k,128m,0.8,0.8,120m,org.apache.spark.serializer.JavaSerializer,122k,0.9,550,8,0.6,366m,0.1
ScalaSparkWordcount,2023-04-18,02:44:52,32849165863,209.631,156699943,78349971,66m,4,3,6g,2,8,4g,lzf,92k,74k,68k,36m,0.2,0.2,128m,org.apache.spark.serializer.JavaSerializer,74k,0.9,50,8,0.6,466m,0.1
ScalaSparkWordcount,2023-04-18,03:01:30,32849165863,199.957,164281149,82140574,96m,4,1,6g,4,4,8g,lzf,22k,36k,70k,16m,0.3,0.3,110m,org.apache.spark.serializer.JavaSerializer,60k,0.3,600,8,0.9,20m,0.6
ScalaSparkWordcount,2023-04-18,03:17:16,32849165863,209.084,157109897,78554948,90m,4,5,8g,2,8,4g,snappy,74k,82k,10k,104m,0.5,0.5,18m,org.apache.spark.serializer.KryoSerializer,70k,0.6,100,8,0.1,98m,0.4
ScalaSparkWordcount,2023-04-18,03:31:03,32849165863,199.592,164581575,82290787,128m,8,8,4g,4,4,8g,snappy,86k,68k,66k,128m,0.8,0.4,34m,org.apache.spark.serializer.JavaSerializer,46k,0.3,50,8,0.6,318m,0.5
ScalaSparkWordcount,2023-04-18,03:45:05,32849165863,208.026,157908943,78954471,24m,16,7,16g,2,8,4g,snappy,112k,78k,122k,44m,0.7,0.9,112m,org.apache.spark.serializer.JavaSerializer,70k,0.3,100,8,0.9,492m,0.4
ScalaSparkWordcount,2023-04-18,03:59:18,32849165863,196.923,166812235,83406117,52m,6,4,13g,8,2,16g,lz4,12k,60k,42k,40m,0.6,0.8,12m,org.apache.spark.serializer.JavaSerializer,108k,0.1,400,8,0.3,34m,0.8
ScalaSparkWordcount,2023-04-18,04:13:58,32849165863,200.173,164103879,82051939,86m,8,6,8g,8,2,16g,snappy,6k,58k,90k,116m,0.5,0.4,68m,org.apache.spark.serializer.KryoSerializer,108k,0.3,600,8,0.6,48m,0.2
ScalaSparkWordcount,2023-04-18,04:28:06,32849165863,208.56,157504631,78752315,10m,14,4,7g,2,8,4g,lz4,90k,76k,50k,72m,0.7,0.1,18m,org.apache.spark.serializer.JavaSerializer,24k,0.3,200,8,0.1,212m,0.6
ScalaSparkWordcount,2023-04-18,04:43:24,32849165863,207.573,158253558,79126779,72m,14,3,6g,2,8,4g,lzf,66k,24k,114k,16m,0.5,0.2,102m,org.apache.spark.serializer.KryoSerializer,28k,0.5,300,8,0.7,400m,0.4
ScalaSparkWordcount,2023-04-18,05:24:09,32849165863,196.495,167175581,83587790,118m,6,7,10g,8,2,16g,snappy,34k,96k,64k,28m,0.1,0.7,14m,org.apache.spark.serializer.KryoSerializer,54k,0.2,800,8,0.6,168m,0.1
ScalaSparkWordcount,2023-04-18,05:42:13,32849165863,195.819,167752699,83876349,28m,10,4,8g,8,2,16g,lzf,48k,110k,70k,24m,0.3,0.5,18m,org.apache.spark.serializer.KryoSerializer,90k,0.7,600,8,0.9,120m,0.6
ScalaSparkWordcount,2023-04-18,06:01:19,32849165863,199.915,164315663,82157831,24m,6,1,16g,4,4,8g,lz4,34k,4k,100k,80m,0.2,0.7,10m,org.apache.spark.serializer.KryoSerializer,116k,0.7,250,8,0.8,444m,0.6
ScalaSparkWordcount,2023-04-18,06:17:08,32849165863,198.501,165486147,82743073,118m,8,3,5g,8,2,16g,snappy,10k,120k,108k,88m,0.4,0.3,96m,org.apache.spark.serializer.JavaSerializer,34k,0.1,600,8,0.4,344m,0.7
ScalaSparkWordcount,2023-04-18,06:44:02,32849165863,210.356,156159871,78079935,46m,8,4,10g,2,8,4g,snappy,6k,62k,38k,48m,0.1,0.5,38m,org.apache.spark.serializer.KryoSerializer,4k,0.4,300,8,0.7,174m,0.3
ScalaSparkWordcount,2023-04-18,07:03:16,32849165863,199.213,164894689,82447344,46m,10,3,13g,4,4,8g,lzf,56k,2k,104k,88m,0.2,0.6,116m,org.apache.spark.serializer.JavaSerializer,14k,0.5,250,8,0.9,30m,0.7
ScalaSparkWordcount,2023-04-18,07:18:16,32849165863,207.558,158264995,79132497,82m,6,6,10g,2,8,4g,lzf,66k,94k,118k,100m,0.8,0.7,6m,org.apache.spark.serializer.KryoSerializer,64k,0.8,400,8,0.5,124m,0.6
ScalaSparkWordcount,2023-04-18,07:35:16,32849165863,211.917,155009583,77504791,76m,4,7,10g,2,8,4g,snappy,76k,72k,100k,52m,0.4,0.7,106m,org.apache.spark.serializer.KryoSerializer,114k,0.1,200,8,0.5,56m,0.7
ScalaSparkWordcount,2023-04-18,07:49:12,32849165863,198.26,165687308,82843654,36m,12,6,7g,8,2,16g,snappy,48k,6k,46k,88m,0.5,0.4,4m,org.apache.spark.serializer.JavaSerializer,2k,0.6,550,8,0.7,326m,0.5
ScalaSparkWordcount,2023-04-18,08:07:35,32849165863,194.159,169186933,84593466,2m,16,4,4g,8,2,16g,snappy,20k,42k,108k,92m,0.3,0.4,62m,org.apache.spark.serializer.KryoSerializer,100k,0.2,100,8,0.6,10m,0.2
ScalaSparkWordcount,2023-04-18,08:21:39,32849165863,208.838,157294964,78647482,98m,16,3,7g,2,8,4g,lz4,68k,26k,58k,104m,0.9,0.5,62m,org.apache.spark.serializer.KryoSerializer,28k,0.2,800,8,0.4,332m,0.9
ScalaSparkWordcount,2023-04-18,08:35:49,32849165863,209.439,156843595,78421797,88m,12,1,6g,2,8,4g,lz4,28k,126k,14k,56m,0.6,0.5,56m,org.apache.spark.serializer.KryoSerializer,26k,0.1,350,8,0.3,80m,0.1
ScalaSparkWordcount,2023-04-18,08:53:46,32849165863,195.43,168086608,84043304,20m,16,5,11g,8,2,16g,lzf,86k,64k,32k,104m,0.3,0.8,20m,org.apache.spark.serializer.JavaSerializer,26k,0.4,100,8,0.2,370m,0.5
ScalaSparkWordcount,2023-04-18,09:29:23,32849165863,209.138,157069331,78534665,30m,10,8,6g,2,8,4g,lz4,52k,56k,70k,16m,0.1,0.9,32m,org.apache.spark.serializer.JavaSerializer,88k,0.8,800,8,0.8,256m,0.6
ScalaSparkWordcount,2023-04-18,09:43:28,32849165863,195.441,168077147,84038573,46m,6,3,15g,8,2,16g,lzf,40k,80k,86k,112m,0.6,0.8,114m,org.apache.spark.serializer.JavaSerializer,40k,0.6,800,8,0.9,118m,0.7
ScalaSparkWordcount,2023-04-18,09:57:31,32849165863,198.856,165190720,82595360,122m,8,8,16g,4,4,8g,snappy,36k,116k,48k,20m,0.4,0.1,96m,org.apache.spark.serializer.JavaSerializer,88k,0.5,650,8,0.1,392m,0.1
ScalaSparkWordcount,2023-04-18,10:15:13,32849165863,209.536,156770988,78385494,108m,12,1,15g,2,8,4g,snappy,118k,34k,124k,4m,0.3,0.1,56m,org.apache.spark.serializer.KryoSerializer,116k,0.7,800,8,0.5,426m,0.9
ScalaSparkWordcount,2023-04-18,10:30:16,32849165863,207.235,158511669,79255834,16m,4,8,11g,2,8,4g,lzf,128k,102k,64k,60m,0.9,0.3,92m,org.apache.spark.serializer.KryoSerializer,114k,0.2,500,8,0.7,450m,0.5
ScalaSparkWordcount,2023-04-18,10:44:26,32849165863,211.67,155190465,77595232,14m,6,1,7g,2,8,4g,snappy,98k,82k,56k,32m,0.7,0.3,104m,org.apache.spark.serializer.JavaSerializer,88k,0.4,200,8,0.3,404m,0.8
ScalaSparkWordcount,2023-04-18,11:04:12,32849165863,208.718,157385399,78692699,26m,2,6,13g,2,8,4g,lz4,82k,104k,88k,88m,0.3,0.7,120m,org.apache.spark.serializer.KryoSerializer,116k,0.4,700,8,0.8,468m,0.9
ScalaSparkWordcount,2023-04-18,11:18:32,32849165863,209.749,156611787,78305893,22m,6,8,12g,2,8,4g,snappy,48k,74k,120k,20m,0.6,0.3,60m,org.apache.spark.serializer.JavaSerializer,72k,0.8,100,8,0.8,252m,0.7
ScalaSparkWordcount,2023-04-18,11:33:36,32849165863,200.706,163668080,81834040,88m,10,4,7g,4,4,8g,snappy,56k,42k,2k,8m,0.4,0.4,100m,org.apache.spark.serializer.KryoSerializer,56k,0.5,50,8,0.3,288m,0.6
ScalaSparkWordcount,2023-04-18,11:53:21,32849165863,196.623,167066751,83533375,58m,6,4,8g,8,2,16g,lz4,116k,120k,128k,8m,0.2,0.9,74m,org.apache.spark.serializer.KryoSerializer,110k,0.6,100,8,0.7,66m,0.1
ScalaSparkWordcount,2023-04-18,12:10:26,32849165863,207.997,157930959,78965479,46m,2,3,10g,2,8,4g,lzf,62k,108k,8k,120m,0.9,0.6,112m,org.apache.spark.serializer.JavaSerializer,116k,0.6,650,8,0.5,124m,0.6
ScalaSparkWordcount,2023-04-18,12:24:47,32849165863,200.774,163612648,81806324,114m,8,5,8g,4,4,8g,lz4,124k,32k,70k,28m,0.4,0.8,58m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.4,6m,0.8
ScalaSparkWordcount,2023-04-18,12:38:14,32849165863,200.128,164140779,82070389,116m,8,1,6g,4,4,8g,lz4,74k,54k,8k,16m,0.8,0.6,90m,org.apache.spark.serializer.KryoSerializer,94k,0.8,600,8,0.2,94m,0.8
ScalaSparkWordcount,2023-04-18,13:29:42,32849165863,209.056,157130940,78565470,46m,4,7,16g,2,8,4g,snappy,6k,100k,60k,68m,0.2,0.7,88m,org.apache.spark.serializer.JavaSerializer,88k,0.8,250,8,0.3,62m,0.7
ScalaSparkWordcount,2023-04-18,13:47:28,32849165863,196.19,167435475,83717737,72m,14,6,7g,8,2,16g,snappy,100k,48k,50k,68m,0.3,0.5,40m,org.apache.spark.serializer.KryoSerializer,20k,0.4,650,8,0.4,252m,0.5
ScalaSparkWordcount,2023-04-18,14:03:00,32849165863,201.204,163262986,81631493,58m,8,6,15g,4,4,8g,lzf,24k,16k,116k,112m,0.4,0.8,10m,org.apache.spark.serializer.KryoSerializer,32k,0.9,350,8,0.6,54m,0.3
ScalaSparkWordcount,2023-04-18,14:16:29,32849165863,200.431,163892640,81946320,120m,8,6,7g,4,4,8g,lz4,26k,2k,78k,100m,0.7,0.5,90m,org.apache.spark.serializer.JavaSerializer,100k,0.2,400,8,0.8,264m,0.2
ScalaSparkWordcount,2023-04-18,14:38:22,32849165863,197.782,166087742,83043871,66m,16,3,9g,8,2,16g,snappy,82k,84k,18k,20m,0.2,0.3,12m,org.apache.spark.serializer.KryoSerializer,80k,0.5,350,8,0.4,168m,0.6
ScalaSparkWordcount,2023-04-18,14:57:54,32849165863,196.053,167552477,83776238,92m,10,7,7g,8,2,16g,snappy,20k,38k,72k,36m,0.2,0.3,70m,org.apache.spark.serializer.JavaSerializer,82k,0.5,250,8,0.9,162m,0.5
ScalaSparkWordcount,2023-04-18,15:15:07,32849165863,195.514,168014392,84007196,118m,16,8,12g,8,2,16g,lz4,14k,120k,126k,16m,0.3,0.3,44m,org.apache.spark.serializer.KryoSerializer,120k,0.4,550,8,0.8,116m,0.8
ScalaSparkWordcount,2023-04-18,15:30:02,32849165863,199.719,164476919,82238459,128m,16,2,15g,4,4,8g,snappy,86k,48k,78k,96m,0.4,0.3,4m,org.apache.spark.serializer.JavaSerializer,64k,0.1,650,8,0.7,416m,0.3
ScalaSparkWordcount,2023-04-18,15:43:58,32849165863,202.353,162335946,81167973,122m,4,8,8g,4,4,8g,snappy,116k,68k,108k,20m,0.5,0.7,68m,org.apache.spark.serializer.JavaSerializer,22k,0.3,300,8,0.7,498m,0.2
ScalaSparkWordcount,2023-04-18,16:03:20,32849165863,209.112,157088860,78544430,34m,2,7,7g,2,8,4g,snappy,102k,92k,34k,112m,0.4,0.5,112m,org.apache.spark.serializer.JavaSerializer,102k,0.5,800,8,0.7,112m,0.4
ScalaSparkWordcount,2023-04-18,16:22:12,32849165863,200.793,163597166,81798583,56m,14,4,9g,4,4,8g,lz4,82k,124k,82k,100m,0.2,0.4,10m,org.apache.spark.serializer.KryoSerializer,72k,0.7,300,8,0.8,382m,0.4
ScalaSparkWordcount,2023-04-18,16:36:12,32849165863,209.305,156944009,78472004,20m,10,2,11g,2,8,4g,lz4,54k,68k,2k,128m,0.8,0.5,2m,org.apache.spark.serializer.JavaSerializer,58k,0.2,50,8,0.8,404m,0.2
ScalaSparkWordcount,2023-04-18,16:49:58,32849165863,208.988,157182067,78591033,60m,10,5,9g,2,8,4g,lz4,22k,12k,116k,96m,0.8,0.3,102m,org.apache.spark.serializer.JavaSerializer,126k,0.7,150,8,0.6,374m,0.7
ScalaSparkWordcount,2023-04-18,17:05:19,32849165863,207.784,158092855,79046427,66m,8,6,4g,2,8,4g,lzf,100k,94k,70k,72m,0.4,0.4,64m,org.apache.spark.serializer.KryoSerializer,24k,0.2,50,8,0.7,224m,0.1
ScalaSparkWordcount,2023-04-18,17:20:32,32849165863,207.584,158245172,79122586,30m,14,5,5g,2,8,4g,snappy,92k,46k,28k,72m,0.5,0.7,6m,org.apache.spark.serializer.KryoSerializer,108k,0.1,300,8,0.1,420m,0.2
ScalaSparkWordcount,2023-04-18,17:34:19,32849165863,210.274,156220768,78110384,128m,12,4,16g,2,8,4g,lz4,108k,80k,70k,4m,0.8,0.4,68m,org.apache.spark.serializer.KryoSerializer,40k,0.2,500,8,0.2,392m,0.7
ScalaSparkWordcount,2023-04-18,17:47:35,32849165863,198.41,165562047,82781023,14m,16,2,14g,4,4,8g,snappy,74k,72k,68k,124m,0.9,0.3,110m,org.apache.spark.serializer.JavaSerializer,74k,0.4,50,8,0.5,470m,0.4
ScalaSparkWordcount,2023-04-18,18:01:54,32849165863,198.984,165084458,82542229,96m,2,4,7g,4,4,8g,lzf,104k,24k,10k,96m,0.9,0.1,72m,org.apache.spark.serializer.JavaSerializer,40k,0.3,750,8,0.7,440m,0.5
ScalaSparkWordcount,2023-04-18,18:16:08,32849165863,200.24,164048970,82024485,82m,6,4,8g,4,4,8g,snappy,110k,6k,126k,40m,0.6,0.8,34m,org.apache.spark.serializer.KryoSerializer,24k,0.7,150,8,0.2,144m,0.8
ScalaSparkWordcount,2023-04-18,18:41:57,32849165863,195.154,168324327,84162163,82m,10,4,5g,8,2,16g,lz4,12k,88k,62k,60m,0.1,0.5,72m,org.apache.spark.serializer.KryoSerializer,2k,0.8,100,8,0.1,30m,0.1
ScalaSparkWordcount,2023-04-18,19:08:22,32849165863,196.677,167020881,83510440,22m,6,6,10g,8,2,16g,snappy,76k,36k,34k,16m,0.1,0.8,28m,org.apache.spark.serializer.JavaSerializer,58k,0.3,750,8,0.6,354m,0.1
ScalaSparkWordcount,2023-04-18,19:34:16,32849165863,195.862,167715870,83857935,58m,14,2,5g,8,2,16g,lzf,98k,76k,96k,56m,0.1,0.9,48m,org.apache.spark.serializer.JavaSerializer,90k,0.8,450,8,0.6,202m,0.2
ScalaSparkWordcount,2023-04-18,19:51:12,32849165863,200.455,163873018,81936509,20m,8,3,10g,4,4,8g,lzf,22k,58k,12k,24m,0.3,0.2,38m,org.apache.spark.serializer.KryoSerializer,56k,0.7,800,8,0.6,496m,0.3
ScalaSparkWordcount,2023-04-18,20:09:57,32849165863,199.124,164968390,82484195,60m,16,5,15g,4,4,8g,lzf,46k,76k,22k,88m,0.2,0.6,6m,org.apache.spark.serializer.JavaSerializer,14k,0.4,650,8,0.2,284m,0.8
ScalaSparkWordcount,2023-04-18,20:24:49,32849165863,208.109,157845964,78922982,30m,4,6,6g,2,8,4g,snappy,8k,108k,42k,104m,0.7,0.4,50m,org.apache.spark.serializer.KryoSerializer,8k,0.4,650,8,0.4,458m,0.8
ScalaSparkWordcount,2023-04-18,20:38:53,32849165863,199.022,165052938,82526469,4m,12,6,16g,4,4,8g,snappy,112k,22k,56k,92m,0.7,0.1,60m,org.apache.spark.serializer.KryoSerializer,94k,0.6,550,8,0.3,450m,0.3
ScalaSparkWordcount,2023-04-18,21:05:27,32849165863,196.654,167040415,83520207,16m,8,7,16g,8,2,16g,lz4,10k,42k,110k,32m,0.1,0.5,116m,org.apache.spark.serializer.KryoSerializer,50k,0.9,700,8,0.8,256m,0.4
ScalaSparkWordcount,2023-04-18,21:20:13,32849165863,195.47,168052211,84026105,70m,4,4,10g,8,2,16g,snappy,118k,78k,36k,124m,0.9,0.5,68m,org.apache.spark.serializer.KryoSerializer,16k,0.9,200,8,0.6,196m,0.5
ScalaSparkWordcount,2023-04-18,22:01:32,32849165863,206.19,159315029,79657514,84m,16,5,5g,2,8,4g,snappy,56k,80k,126k,44m,0.1,0.3,116m,org.apache.spark.serializer.JavaSerializer,124k,0.5,700,8,0.3,268m,0.7
ScalaSparkWordcount,2023-04-18,22:15:40,32849165863,197.206,166572852,83286426,98m,4,2,15g,8,2,16g,lz4,118k,126k,110k,44m,0.6,0.2,98m,org.apache.spark.serializer.JavaSerializer,86k,0.3,750,8,0.8,158m,0.2
ScalaSparkWordcount,2023-04-18,22:37:14,32849165863,199.29,164830979,82415489,106m,2,5,9g,4,4,8g,snappy,58k,102k,38k,8m,0.2,0.2,24m,org.apache.spark.serializer.JavaSerializer,104k,0.9,450,8,0.1,108m,0.3
ScalaSparkWordcount,2023-04-18,22:54:20,32849165863,207.391,158392436,79196218,52m,6,4,16g,2,8,4g,snappy,98k,2k,112k,8m,0.3,0.8,102m,org.apache.spark.serializer.JavaSerializer,122k,0.7,200,8,0.5,358m,0.3
ScalaSparkWordcount,2023-04-18,23:09:05,32849165863,199.268,164849177,82424588,128m,12,6,11g,4,4,8g,lzf,102k,72k,14k,60m,0.4,0.1,16m,org.apache.spark.serializer.KryoSerializer,20k,0.8,500,8,0.6,164m,0.5
ScalaSparkWordcount,2023-04-18,23:23:10,32849165863,199.767,164437398,82218699,90m,16,2,14g,4,4,8g,lz4,96k,116k,56k,28m,0.4,0.6,46m,org.apache.spark.serializer.KryoSerializer,80k,0.9,500,8,0.8,326m,0.5
ScalaSparkWordcount,2023-04-18,23:37:31,32849165863,199.933,164300870,82150435,106m,12,2,8g,4,4,8g,snappy,48k,72k,72k,116m,0.5,0.1,4m,org.apache.spark.serializer.KryoSerializer,78k,0.9,350,8,0.8,100m,0.8
ScalaSparkWordcount,2023-04-19,00:11:28,32849165863,208.007,157923367,78961683,128m,6,6,15g,2,8,4g,lz4,46k,70k,44k,100m,0.1,0.9,32m,org.apache.spark.serializer.JavaSerializer,54k,0.4,700,8,0.7,494m,0.1
ScalaSparkWordcount,2023-04-19,00:25:50,32849165863,199.252,164862414,82431207,46m,8,8,6g,4,4,8g,lzf,20k,22k,100k,20m,0.7,0.5,20m,org.apache.spark.serializer.KryoSerializer,2k,0.6,700,8,0.4,486m,0.8
ScalaSparkWordcount,2023-04-19,00:44:46,32849165863,198.82,165220631,82610315,90m,8,2,12g,4,4,8g,lzf,78k,36k,28k,96m,0.2,0.5,126m,org.apache.spark.serializer.KryoSerializer,20k,0.3,500,8,0.8,86m,0.9
ScalaSparkWordcount,2023-04-19,00:58:06,32849165863,199.259,164856623,82428311,94m,12,1,9g,4,4,8g,snappy,96k,18k,68k,36m,0.5,0.8,120m,org.apache.spark.serializer.JavaSerializer,92k,0.6,50,8,0.2,134m,0.4
ScalaSparkWordcount,2023-04-19,01:25:15,32849165863,196.905,166827484,83413742,26m,4,6,5g,8,2,16g,lz4,94k,102k,28k,60m,0.1,0.1,126m,org.apache.spark.serializer.JavaSerializer,28k,0.7,550,8,0.7,390m,0.4
ScalaSparkWordcount,2023-04-19,01:39:58,32849165863,208.212,157767880,78883940,76m,6,8,4g,2,8,4g,lz4,40k,2k,76k,56m,0.8,0.9,92m,org.apache.spark.serializer.KryoSerializer,24k,0.9,350,8,0.8,148m,0.1
ScalaSparkWordcount,2023-04-19,01:55:38,32849165863,195.479,168044474,84022237,82m,2,5,13g,8,2,16g,snappy,50k,110k,124k,48m,0.9,0.1,110m,org.apache.spark.serializer.KryoSerializer,60k,0.1,500,8,0.5,304m,0.2
ScalaSparkWordcount,2023-04-19,02:09:37,32849165863,206.602,158997327,79498663,74m,14,6,10g,2,8,4g,lzf,42k,40k,36k,28m,0.7,0.2,30m,org.apache.spark.serializer.JavaSerializer,20k,0.4,350,8,0.4,224m,0.4
ScalaSparkWordcount,2023-04-19,02:24:29,32849165863,206.611,158990401,79495200,80m,4,5,7g,2,8,4g,snappy,62k,84k,80k,44m,0.6,0.6,68m,org.apache.spark.serializer.KryoSerializer,80k,0.9,550,8,0.5,300m,0.8
ScalaSparkWordcount,2023-04-19,02:38:30,32849165863,194.646,168763631,84381815,4m,6,7,16g,8,2,16g,lz4,92k,54k,64k,60m,0.5,0.9,50m,org.apache.spark.serializer.JavaSerializer,14k,0.2,550,8,0.1,116m,0.1
ScalaSparkWordcount,2023-04-19,02:52:37,32849165863,199.902,164326349,82163174,22m,6,7,4g,4,4,8g,lzf,28k,32k,26k,56m,0.8,0.7,90m,org.apache.spark.serializer.KryoSerializer,96k,0.8,650,8,0.2,130m,0.9
ScalaSparkWordcount,2023-04-19,03:16:23,32849165863,195.303,168195910,84097955,80m,2,2,14g,8,2,16g,snappy,44k,98k,32k,104m,0.2,0.5,52m,org.apache.spark.serializer.KryoSerializer,68k,0.1,550,8,0.5,486m,0.9
ScalaSparkWordcount,2023-04-19,03:30:45,32849165863,200.246,164044055,82022027,104m,4,6,7g,4,4,8g,snappy,86k,90k,10k,32m,0.7,0.1,16m,org.apache.spark.serializer.KryoSerializer,14k,0.9,650,8,0.4,456m,0.3
ScalaSparkWordcount,2023-04-19,03:45:01,32849165863,200.338,163968722,81984361,124m,16,7,6g,4,4,8g,snappy,126k,32k,4k,104m,0.8,0.4,16m,org.apache.spark.serializer.KryoSerializer,82k,0.2,50,8,0.3,392m,0.8
ScalaSparkWordcount,2023-04-19,04:04:52,32849165863,201.175,163286521,81643260,46m,12,5,13g,4,4,8g,snappy,64k,90k,46k,116m,0.2,0.9,124m,org.apache.spark.serializer.KryoSerializer,8k,0.4,700,8,0.6,442m,0.2
ScalaSparkWordcount,2023-04-19,04:19:28,32849165863,196.647,167046361,83523180,54m,6,8,10g,8,2,16g,snappy,64k,118k,36k,84m,0.9,0.4,68m,org.apache.spark.serializer.KryoSerializer,66k,0.7,750,8,0.5,482m,0.9
ScalaSparkWordcount,2023-04-19,04:38:45,32849165863,200.013,164235154,82117577,20m,10,6,11g,4,4,8g,snappy,80k,72k,38k,92m,0.2,0.4,60m,org.apache.spark.serializer.KryoSerializer,32k,0.5,500,8,0.5,444m,0.7
ScalaSparkWordcount,2023-04-19,05:27:36,32849165863,207.273,158482609,79241304,54m,8,4,7g,2,8,4g,lz4,86k,64k,120k,8m,0.2,0.4,66m,org.apache.spark.serializer.JavaSerializer,92k,0.8,200,8,0.4,358m,0.7
ScalaSparkWordcount,2023-04-19,05:44:14,32849165863,199.532,164631066,82315533,88m,4,5,13g,4,4,8g,snappy,118k,120k,102k,128m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,42k,0.9,100,8,0.5,198m,0.4
ScalaSparkWordcount,2023-04-19,06:01:12,32849165863,208.387,157635389,78817694,74m,2,8,10g,2,8,4g,lz4,42k,88k,126k,4m,0.9,0.4,114m,org.apache.spark.serializer.KryoSerializer,126k,0.4,350,8,0.9,364m,0.1
ScalaSparkWordcount,2023-04-19,06:14:52,32849165863,195.26,168232950,84116475,8m,16,6,13g,8,2,16g,lz4,76k,78k,104k,120m,0.9,0.3,16m,org.apache.spark.serializer.JavaSerializer,114k,0.9,300,8,0.5,150m,0.1
ScalaSparkWordcount,2023-04-19,06:28:51,32849165863,195.291,168206245,84103122,26m,6,2,7g,8,2,16g,lzf,44k,62k,102k,84m,0.7,0.8,92m,org.apache.spark.serializer.JavaSerializer,46k,0.4,200,8,0.8,422m,0.3
ScalaSparkWordcount,2023-04-19,06:42:55,32849165863,196.536,167140706,83570353,6m,4,8,4g,8,2,16g,lz4,22k,104k,98k,40m,0.7,0.7,124m,org.apache.spark.serializer.KryoSerializer,116k,0.9,750,8,0.1,490m,0.8
ScalaSparkWordcount,2023-04-19,06:56:53,32849165863,199.125,164967562,82483781,14m,16,2,4g,4,4,8g,snappy,22k,36k,40k,24m,0.8,0.2,28m,org.apache.spark.serializer.KryoSerializer,70k,0.3,100,8,0.3,274m,0.2
ScalaSparkWordcount,2023-04-19,07:10:13,32849165863,198.874,165175768,82587884,96m,10,7,7g,4,4,8g,lz4,8k,64k,104k,96m,0.6,0.5,32m,org.apache.spark.serializer.JavaSerializer,98k,0.7,700,8,0.2,220m,0.5
ScalaSparkWordcount,2023-04-19,07:26:13,32849165863,218.223,150530264,75265132,82m,4,1,5g,2,8,4g,lz4,38k,6k,120k,60m,0.4,0.8,116m,org.apache.spark.serializer.KryoSerializer,14k,0.8,150,8,0.9,464m,0.4
ScalaSparkWordcount,2023-04-19,07:40:24,32849165863,199.143,164952651,82476325,68m,10,8,8g,4,4,8g,snappy,120k,48k,86k,44m,0.8,0.9,34m,org.apache.spark.serializer.KryoSerializer,56k,0.2,300,8,0.1,474m,0.4
ScalaSparkWordcount,2023-04-19,07:54:04,32849165863,199.128,164965077,82482538,34m,16,1,15g,8,2,16g,lzf,92k,120k,116k,24m,0.8,0.8,20m,org.apache.spark.serializer.JavaSerializer,62k,0.7,800,8,0.1,126m,0.7
ScalaSparkWordcount,2023-04-19,08:13:30,32849165863,195.672,167878724,83939362,36m,8,2,8g,8,2,16g,snappy,96k,66k,26k,92m,0.2,0.4,4m,org.apache.spark.serializer.JavaSerializer,34k,0.5,800,8,0.3,10m,0.2
ScalaSparkWordcount,2023-04-19,08:27:21,32849165863,196.081,167528551,83764275,84m,6,4,11g,8,2,16g,snappy,62k,90k,104k,92m,0.7,0.4,98m,org.apache.spark.serializer.JavaSerializer,10k,0.5,50,8,0.9,376m,0.3
