Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkTerasort,2023-04-16,17:27:36,6400000000,196.149,32628257,16314128,98m,10,1,13g,8,2,16g,snappy,6k,6k,82k,32m,0.9,0.6,110m,org.apache.spark.serializer.JavaSerializer,74k,0.2,50,8,0.4,364m,0.8
ScalaSparkTerasort,2023-04-16,17:42:43,6400000000,172.039,37200867,18600433,16m,16,5,5g,4,4,8g,snappy,32k,52k,92k,44m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,74k,0.3,450,8,0.5,302m,0.2
ScalaSparkTerasort,2023-04-16,17:57:05,6400000000,169.287,37805620,18902810,8m,16,7,10g,4,4,8g,lzf,14k,44k,66k,4m,0.8,0.2,124m,org.apache.spark.serializer.KryoSerializer,96k,0.6,550,8,0.8,254m,0.2
ScalaSparkTerasort,2023-04-16,18:10:36,6400000000,170.191,37604808,18802404,64m,14,8,15g,4,4,8g,lz4,100k,24k,14k,16m,0.6,0.9,126m,org.apache.spark.serializer.KryoSerializer,120k,0.5,500,8,0.6,478m,0.5
ScalaSparkTerasort,2023-04-16,18:24:34,6400000000,185.977,34412857,17206428,78m,14,4,4g,4,4,8g,lz4,46k,128k,72k,96m,0.9,0.1,70m,org.apache.spark.serializer.JavaSerializer,22k,0.3,600,8,0.2,24m,0.3
ScalaSparkTerasort,2023-04-16,18:38:20,6400000000,170.938,37440475,18720237,106m,10,6,7g,4,4,8g,lz4,10k,94k,24k,52m,0.7,0.2,58m,org.apache.spark.serializer.JavaSerializer,18k,0.5,800,8,0.6,314m,0.2
ScalaSparkTerasort,2023-04-16,18:53:56,6400000000,188.718,33913034,16956517,50m,12,6,13g,8,2,16g,lz4,126k,16k,122k,40m,0.4,0.6,72m,org.apache.spark.serializer.JavaSerializer,100k,0.1,650,8,0.1,102m,0.6
ScalaSparkTerasort,2023-04-16,19:08:23,6400000000,173.501,36887395,18443697,36m,8,3,5g,2,8,4g,lzf,122k,124k,4k,20m,0.5,0.3,46m,org.apache.spark.serializer.JavaSerializer,104k,0.2,350,8,0.1,108m,0.3
ScalaSparkTerasort,2023-04-16,19:22:42,6400000000,182.505,35067532,17533766,70m,16,5,11g,8,2,16g,snappy,40k,68k,44k,56m,0.9,0.6,94m,org.apache.spark.serializer.JavaSerializer,26k,0.5,450,8,0.7,298m,0.6
ScalaSparkTerasort,2023-04-16,19:36:56,6400000000,161.891,39532772,19766386,66m,10,8,10g,4,4,8g,lzf,14k,92k,104k,16m,0.9,0.5,40m,org.apache.spark.serializer.KryoSerializer,66k,0.4,700,8,0.7,164m,0.3
ScalaSparkTerasort,2023-04-16,19:51:46,6400000000,160.603,39849816,19924908,64m,14,4,4g,2,8,4g,snappy,60k,20k,102k,20m,0.5,0.8,128m,org.apache.spark.serializer.JavaSerializer,36k,0.5,400,8,0.3,54m,0.2
ScalaSparkTerasort,2023-04-16,20:06:10,6400000000,166.645,38404992,19202496,30m,12,7,13g,4,4,8g,snappy,96k,10k,52k,104m,0.5,0.8,114m,org.apache.spark.serializer.KryoSerializer,78k,0.2,500,8,0.6,448m,0.5
ScalaSparkTerasort,2023-04-16,20:20:03,6400000000,169.998,37647501,18823750,82m,12,3,8g,2,8,4g,lz4,78k,100k,118k,116m,0.9,0.7,60m,org.apache.spark.serializer.KryoSerializer,124k,0.5,800,8,0.6,164m,0.4
ScalaSparkTerasort,2023-04-16,20:34:54,6400000000,161.216,39698292,19849146,82m,10,6,14g,2,8,4g,snappy,94k,128k,126k,128m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,108k,0.9,350,8,0.5,44m,0.3
ScalaSparkTerasort,2023-04-16,20:50:43,6400000000,192.992,33161996,16580998,108m,4,7,11g,8,2,16g,lz4,90k,84k,20k,108m,0.4,0.7,26m,org.apache.spark.serializer.KryoSerializer,14k,0.4,200,8,0.3,40m,0.4
ScalaSparkTerasort,2023-04-16,21:05:04,6400000000,165.832,38593275,19296637,106m,16,1,13g,2,8,4g,snappy,14k,110k,118k,60m,0.9,0.7,12m,org.apache.spark.serializer.KryoSerializer,60k,0.9,300,8,0.5,230m,0.1
ScalaSparkTerasort,2023-04-16,21:58:19,6400000000,151.614,42212460,21106230,22m,8,3,15g,4,4,8g,lz4,120k,102k,34k,84m,0.1,0.7,84m,org.apache.spark.serializer.KryoSerializer,56k,0.2,450,8,0.1,108m,0.1
ScalaSparkTerasort,2023-04-16,22:18:15,6400000000,151.207,42326082,21163041,86m,6,8,13g,4,4,8g,lzf,6k,124k,70k,36m,0.2,0.1,80m,org.apache.spark.serializer.KryoSerializer,2k,0.5,200,8,0.3,438m,0.6
ScalaSparkTerasort,2023-04-16,22:33:30,6400000000,183.142,34945561,17472780,78m,6,8,15g,8,2,16g,lzf,4k,98k,8k,36m,0.8,0.8,122m,org.apache.spark.serializer.KryoSerializer,2k,0.5,100,8,0.4,98m,0.2
ScalaSparkTerasort,2023-04-16,22:48:09,6400000000,170.319,37576547,18788273,112m,10,2,10g,8,2,16g,lzf,90k,76k,86k,24m,0.8,0.3,2m,org.apache.spark.serializer.KryoSerializer,72k,0.2,800,8,0.7,226m,0.3
ScalaSparkTerasort,2023-04-16,23:02:28,6400000000,168.17,38056728,19028364,58m,16,4,15g,4,4,8g,snappy,46k,86k,8k,100m,0.9,0.1,76m,org.apache.spark.serializer.KryoSerializer,116k,0.1,800,8,0.2,498m,0.9
ScalaSparkTerasort,2023-04-16,23:16:31,6400000000,160.894,39777741,19888870,84m,8,1,8g,2,8,4g,lzf,128k,68k,48k,64m,0.6,0.3,78m,org.apache.spark.serializer.JavaSerializer,64k,0.1,50,8,0.9,48m,0.1
ScalaSparkTerasort,2023-04-16,23:30:57,6400000000,165.266,38725448,19362724,48m,16,7,8g,4,4,8g,lzf,10k,98k,8k,12m,0.9,0.5,84m,org.apache.spark.serializer.KryoSerializer,20k,0.2,300,8,0.8,392m,0.5
ScalaSparkTerasort,2023-04-16,23:45:05,6400000000,176.62,36235986,18117993,120m,10,5,6g,2,8,4g,lz4,52k,28k,84k,120m,0.8,0.6,72m,org.apache.spark.serializer.JavaSerializer,102k,0.5,50,8,0.2,42m,0.3
ScalaSparkTerasort,2023-04-17,00:01:54,6400000000,156.848,40803835,20401917,72m,4,7,12g,4,4,8g,snappy,20k,14k,94k,16m,0.3,0.1,108m,org.apache.spark.serializer.JavaSerializer,116k,0.9,150,8,0.7,36m,0.5
ScalaSparkTerasort,2023-04-17,00:16:45,6400000000,160.799,39801242,19900621,74m,6,1,13g,4,4,8g,lzf,126k,122k,76k,52m,0.5,0.1,128m,org.apache.spark.serializer.KryoSerializer,36k,0.8,300,8,0.4,112m,0.3
ScalaSparkTerasort,2023-04-17,00:30:32,6400000000,168.636,37951564,18975782,22m,16,8,15g,4,4,8g,lz4,64k,106k,74k,128m,0.5,0.9,44m,org.apache.spark.serializer.JavaSerializer,82k,0.5,650,8,0.9,488m,0.8
ScalaSparkTerasort,2023-04-17,00:44:18,6400000000,161.283,39681801,19840900,40m,14,6,6g,2,8,4g,lz4,14k,94k,126k,88m,0.8,0.4,94m,org.apache.spark.serializer.KryoSerializer,4k,0.8,400,8,0.2,62m,0.6
ScalaSparkTerasort,2023-04-17,00:57:55,6400000000,160.04,39990002,19995001,14m,16,6,8g,4,4,8g,lzf,124k,2k,54k,72m,0.8,0.6,74m,org.apache.spark.serializer.JavaSerializer,114k,0.6,250,8,0.4,188m,0.2
ScalaSparkTerasort,2023-04-17,01:25:28,6400000000,161.443,39642474,19821237,64m,4,6,10g,2,8,4g,snappy,16k,50k,2k,20m,0.2,0.5,104m,org.apache.spark.serializer.KryoSerializer,82k,0.9,650,8,0.9,210m,0.5
ScalaSparkTerasort,2023-04-17,01:39:36,6400000000,167.268,38261950,19130975,90m,14,8,6g,2,8,4g,snappy,110k,62k,54k,24m,0.7,0.6,36m,org.apache.spark.serializer.JavaSerializer,96k,0.4,600,8,0.6,80m,0.7
ScalaSparkTerasort,2023-04-17,02:13:24,6400000000,149.284,42871305,21435652,4m,16,2,6g,2,8,4g,lz4,72k,60k,56k,12m,0.1,0.5,22m,org.apache.spark.serializer.KryoSerializer,100k,0.7,750,8,0.4,438m,0.2
ScalaSparkTerasort,2023-04-17,02:29:40,6400000000,155.891,41054326,20527163,54m,14,6,7g,4,4,8g,lz4,94k,16k,16k,52m,0.3,0.6,118m,org.apache.spark.serializer.JavaSerializer,44k,0.2,150,8,0.1,76m,0.9
ScalaSparkTerasort,2023-04-17,02:46:01,6400000000,199.197,32128997,16064498,72m,10,6,9g,8,2,16g,snappy,46k,22k,22k,72m,0.4,0.3,42m,org.apache.spark.serializer.KryoSerializer,108k,0.3,500,8,0.9,284m,0.8
ScalaSparkTerasort,2023-04-17,03:00:45,6400000000,176.874,36183950,18091975,82m,12,4,10g,8,2,16g,lzf,118k,108k,28k,48m,0.8,0.5,54m,org.apache.spark.serializer.KryoSerializer,122k,0.1,250,8,0.8,220m,0.5
ScalaSparkTerasort,2023-04-17,03:17:33,6400000000,168.215,38046547,19023273,50m,8,6,15g,8,2,16g,lzf,92k,118k,78k,8m,0.3,0.1,92m,org.apache.spark.serializer.JavaSerializer,18k,0.2,550,8,0.5,54m,0.8
ScalaSparkTerasort,2023-04-17,03:43:28,6400000000,146.614,43652038,21826019,68m,10,4,6g,8,2,16g,lzf,100k,38k,48k,64m,0.1,0.4,10m,org.apache.spark.serializer.KryoSerializer,82k,0.5,150,8,0.4,194m,0.6
ScalaSparkTerasort,2023-04-17,03:57:46,6400000000,157.906,40530442,20265221,16m,14,3,6g,2,8,4g,lzf,126k,88k,84k,36m,0.7,0.4,90m,org.apache.spark.serializer.KryoSerializer,12k,0.1,100,8,0.3,442m,0.8
ScalaSparkTerasort,2023-04-17,04:12:23,6400000000,167.142,38290794,19145397,66m,12,6,10g,2,8,4g,snappy,44k,70k,74k,96m,0.6,0.5,40m,org.apache.spark.serializer.KryoSerializer,26k,0.4,550,8,0.3,94m,0.6
ScalaSparkTerasort,2023-04-17,04:26:14,6400000000,158.366,40412714,20206357,26m,12,4,16g,2,8,4g,snappy,42k,32k,34k,36m,0.9,0.5,126m,org.apache.spark.serializer.JavaSerializer,98k,0.9,300,8,0.1,226m,0.3
ScalaSparkTerasort,2023-04-17,04:40:08,6400000000,171.78,37256956,18628478,18m,16,8,9g,4,4,8g,lz4,94k,38k,42k,80m,0.6,0.7,20m,org.apache.spark.serializer.JavaSerializer,68k,0.3,50,8,0.1,148m,0.3
ScalaSparkTerasort,2023-04-17,04:58:38,6400000000,158.491,40380841,20190420,10m,14,8,13g,4,4,8g,lz4,28k,8k,112k,68m,0.2,0.5,44m,org.apache.spark.serializer.JavaSerializer,106k,0.4,250,8,0.2,328m,0.1
ScalaSparkTerasort,2023-04-17,05:24:32,6400000000,150.012,42663253,21331626,30m,12,5,4g,8,2,16g,snappy,24k,44k,2k,28m,0.1,0.5,76m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.5,292m,0.6
ScalaSparkTerasort,2023-04-17,05:42:54,6400000000,152.037,42095016,21047508,104m,14,8,5g,4,4,8g,lz4,26k,32k,6k,24m,0.2,0.1,110m,org.apache.spark.serializer.KryoSerializer,86k,0.3,150,8,0.1,232m,0.1
ScalaSparkTerasort,2023-04-17,06:02:57,6400000000,155.289,41213479,20606739,50m,12,8,12g,4,4,8g,snappy,6k,24k,52k,28m,0.2,0.3,84m,org.apache.spark.serializer.KryoSerializer,2k,0.9,50,8,0.5,426m,0.9
ScalaSparkTerasort,2023-04-17,06:21:05,6400000000,172.429,37116726,18558363,34m,4,1,6g,2,8,4g,lz4,40k,40k,18k,56m,0.3,0.9,26m,org.apache.spark.serializer.KryoSerializer,68k,0.8,400,8,0.1,308m,0.6
ScalaSparkTerasort,2023-04-17,06:42:36,6400000000,150.568,42505711,21252855,66m,4,5,5g,4,4,8g,snappy,18k,46k,112k,64m,0.2,0.1,102m,org.apache.spark.serializer.KryoSerializer,80k,0.6,550,8,0.7,364m,0.9
ScalaSparkTerasort,2023-04-17,06:57:26,6400000000,201.812,31712683,15856341,108m,14,2,15g,8,2,16g,lzf,8k,24k,16k,112m,0.6,0.1,54m,org.apache.spark.serializer.JavaSerializer,58k,0.2,100,8,0.6,240m,0.5
ScalaSparkTerasort,2023-04-17,07:12:55,6400000000,168.252,38038180,19019090,20m,8,3,16g,2,8,4g,snappy,90k,86k,56k,124m,0.4,0.9,78m,org.apache.spark.serializer.KryoSerializer,60k,0.5,300,8,0.4,440m,0.7
ScalaSparkTerasort,2023-04-17,07:27:08,6400000000,185.484,34504323,17252161,58m,8,1,10g,8,2,16g,lz4,58k,88k,102k,36m,0.6,0.1,88m,org.apache.spark.serializer.JavaSerializer,96k,0.9,700,8,0.1,72m,0.4
ScalaSparkTerasort,2023-04-17,07:41:08,6400000000,177.707,36014338,18007169,88m,8,7,9g,8,2,16g,snappy,12k,32k,102k,76m,0.7,0.6,102m,org.apache.spark.serializer.JavaSerializer,40k,0.8,750,8,0.2,292m,0.4
ScalaSparkTerasort,2023-04-17,07:58:50,6400000000,168.02,38090703,19045351,126m,2,5,13g,4,4,8g,snappy,12k,98k,54k,120m,0.4,0.7,30m,org.apache.spark.serializer.JavaSerializer,96k,0.4,150,8,0.7,108m,0.8
ScalaSparkTerasort,2023-04-17,08:13:40,6400000000,161.931,39523006,19761503,52m,10,3,11g,2,8,4g,lzf,118k,126k,102k,124m,0.6,0.7,52m,org.apache.spark.serializer.KryoSerializer,102k,0.7,50,8,0.1,320m,0.5
ScalaSparkTerasort,2023-04-17,08:27:40,6400000000,163.204,39214725,19607362,70m,14,8,11g,4,4,8g,snappy,96k,104k,4k,72m,0.5,0.4,116m,org.apache.spark.serializer.JavaSerializer,28k,0.4,450,8,0.8,24m,0.2
ScalaSparkTerasort,2023-04-17,08:42:17,6400000000,168.446,37994372,18997186,118m,16,6,7g,4,4,8g,snappy,52k,34k,100k,8m,0.7,0.2,26m,org.apache.spark.serializer.KryoSerializer,92k,0.6,550,8,0.4,362m,0.5
ScalaSparkTerasort,2023-04-17,08:56:27,6400000000,180.625,35432525,17716262,36m,8,7,4g,8,2,16g,lz4,120k,26k,58k,24m,0.6,0.4,108m,org.apache.spark.serializer.JavaSerializer,86k,0.1,750,8,0.4,154m,0.1
ScalaSparkTerasort,2023-04-17,09:22:04,6400000000,150.023,42660125,21330062,120m,10,3,8g,8,2,16g,snappy,40k,90k,122k,100m,0.1,0.6,8m,org.apache.spark.serializer.JavaSerializer,62k,0.7,100,8,0.1,378m,0.3
ScalaSparkTerasort,2023-04-17,09:37:14,6400000000,178.083,35938298,17969149,54m,4,6,16g,8,2,16g,snappy,50k,92k,124k,72m,0.7,0.3,124m,org.apache.spark.serializer.KryoSerializer,22k,0.5,600,8,0.3,104m,0.4
ScalaSparkTerasort,2023-04-17,09:54:20,6400000000,166.262,38493462,19246731,108m,4,5,9g,4,4,8g,lz4,8k,110k,112k,4m,0.3,0.4,112m,org.apache.spark.serializer.KryoSerializer,26k,0.5,100,8,0.2,320m,0.6
ScalaSparkTerasort,2023-04-17,10:14:25,6400000000,166.062,38539822,19269911,120m,14,2,8g,8,2,16g,lz4,58k,82k,12k,72m,0.2,0.8,40m,org.apache.spark.serializer.JavaSerializer,72k,0.5,450,8,0.3,434m,0.3
ScalaSparkTerasort,2023-04-17,10:30:21,6400000000,198.551,32233531,16116765,106m,16,1,12g,8,2,16g,lzf,32k,38k,112k,32m,0.4,0.2,52m,org.apache.spark.serializer.JavaSerializer,82k,0.9,100,8,0.4,458m,0.2
ScalaSparkTerasort,2023-04-17,10:45:41,6400000000,185.81,34443786,17221893,2m,10,8,9g,8,2,16g,lz4,12k,120k,90k,48m,0.4,0.3,126m,org.apache.spark.serializer.JavaSerializer,4k,0.5,800,8,0.2,102m,0.1
ScalaSparkTerasort,2023-04-17,11:03:59,6400000000,171.106,37403714,18701857,2m,4,1,16g,8,2,16g,lzf,72k,62k,22k,68m,0.3,0.7,98m,org.apache.spark.serializer.KryoSerializer,44k,0.9,500,8,0.2,308m,0.9
ScalaSparkTerasort,2023-04-17,11:17:41,6400000000,157.494,40636468,20318234,94m,6,5,7g,4,4,8g,lz4,32k,98k,94k,100m,0.9,0.9,94m,org.apache.spark.serializer.JavaSerializer,98k,0.1,300,8,0.5,414m,0.5
ScalaSparkTerasort,2023-04-17,11:32:50,6400000000,183.935,34794900,17397450,10m,12,8,15g,8,2,16g,lzf,114k,62k,102k,116m,0.7,0.7,68m,org.apache.spark.serializer.KryoSerializer,78k,0.2,150,8,0.2,16m,0.2
ScalaSparkTerasort,2023-04-17,11:50:19,6400000000,168.395,38005879,19002939,74m,6,1,12g,4,4,8g,lzf,90k,98k,90k,8m,0.3,0.2,56m,org.apache.spark.serializer.KryoSerializer,48k,0.8,150,8,0.7,444m,0.1
ScalaSparkTerasort,2023-04-17,12:09:19,6400000000,193.232,33120808,16560404,32m,2,5,11g,8,2,16g,lzf,50k,108k,86k,84m,0.3,0.7,44m,org.apache.spark.serializer.JavaSerializer,14k,0.5,450,8,0.7,28m,0.6
ScalaSparkTerasort,2023-04-17,12:25:29,6400000000,193.615,33055290,16527645,100m,8,6,8g,8,2,16g,lzf,112k,78k,78k,64m,0.4,0.9,84m,org.apache.spark.serializer.KryoSerializer,56k,0.4,700,8,0.1,296m,0.7
ScalaSparkTerasort,2023-04-17,13:14:38,6400000000,153.377,41727247,20863623,24m,16,5,6g,4,4,8g,lzf,116k,56k,64k,68m,0.1,0.4,32m,org.apache.spark.serializer.KryoSerializer,110k,0.1,650,8,0.9,28m,0.4
ScalaSparkTerasort,2023-04-17,14:15:30,6400000000,150.367,42562530,21281265,48m,10,8,5g,8,2,16g,lzf,2k,106k,10k,92m,0.1,0.4,90m,org.apache.spark.serializer.KryoSerializer,26k,0.7,150,8,0.2,216m,0.9
ScalaSparkTerasort,2023-04-17,14:30:57,6400000000,159.72,40070122,20035061,124m,2,5,10g,4,4,8g,lzf,56k,76k,14k,12m,0.8,0.8,96m,org.apache.spark.serializer.KryoSerializer,58k,0.1,500,8,0.4,308m,0.4
ScalaSparkTerasort,2023-04-17,14:47:10,6400000000,181.881,35187842,17593921,110m,6,4,15g,2,8,4g,lzf,94k,96k,92k,32m,0.4,0.2,2m,org.apache.spark.serializer.KryoSerializer,74k,0.4,500,8,0.9,10m,0.8
ScalaSparkTerasort,2023-04-17,15:01:35,6400000000,163.996,39025342,19512671,8m,6,2,15g,4,4,8g,snappy,68k,102k,26k,128m,0.8,0.8,64m,org.apache.spark.serializer.JavaSerializer,104k,0.1,200,8,0.8,294m,0.7
ScalaSparkTerasort,2023-04-17,15:15:42,6400000000,191.937,33344274,16672137,34m,14,2,8g,8,2,16g,lz4,36k,98k,50k,88m,0.6,0.7,54m,org.apache.spark.serializer.JavaSerializer,56k,0.6,650,8,0.5,146m,0.7
ScalaSparkTerasort,2023-04-17,15:29:33,6400000000,167.356,38241831,19120915,104m,14,5,8g,4,4,8g,snappy,76k,110k,46k,72m,0.6,0.9,92m,org.apache.spark.serializer.JavaSerializer,86k,0.9,50,8,0.5,330m,0.7
ScalaSparkTerasort,2023-04-17,15:46:06,6400000000,194.162,32962165,16481082,32m,14,3,16g,8,2,16g,snappy,14k,16k,52k,124m,0.4,0.2,82m,org.apache.spark.serializer.KryoSerializer,36k,0.8,200,8,0.5,458m,0.7
ScalaSparkTerasort,2023-04-17,16:00:34,6400000000,174.911,36590037,18295018,20m,10,4,14g,2,8,4g,snappy,18k,60k,104k,108m,0.6,0.7,6m,org.apache.spark.serializer.JavaSerializer,58k,0.9,300,8,0.5,352m,0.7
ScalaSparkTerasort,2023-04-17,16:18:12,6400000000,172.954,37004058,18502029,62m,8,6,15g,8,2,16g,lzf,68k,70k,10k,28m,0.3,0.6,42m,org.apache.spark.serializer.JavaSerializer,116k,0.6,200,8,0.7,154m,0.6
ScalaSparkTerasort,2023-04-17,16:35:58,6400000000,173.019,36990157,18495078,10m,2,7,13g,8,2,16g,lz4,128k,24k,96k,8m,0.3,0.3,108m,org.apache.spark.serializer.KryoSerializer,82k,0.4,450,8,0.2,174m,0.7
ScalaSparkTerasort,2023-04-17,16:50:36,6400000000,176.152,36332258,18166129,62m,10,7,9g,8,2,16g,lzf,78k,40k,98k,80m,0.7,0.5,120m,org.apache.spark.serializer.KryoSerializer,2k,0.4,450,8,0.7,332m,0.5
ScalaSparkTerasort,2023-04-17,17:05:37,6400000000,166.309,38482583,19241291,48m,2,6,9g,4,4,8g,snappy,46k,8k,34k,24m,0.6,0.5,70m,org.apache.spark.serializer.KryoSerializer,44k,0.5,650,8,0.4,150m,0.4
ScalaSparkTerasort,2023-04-17,17:18:47,6400000000,159.003,40250812,20125406,8m,8,2,13g,4,4,8g,lz4,12k,74k,114k,72m,0.7,0.8,96m,org.apache.spark.serializer.JavaSerializer,16k,0.7,800,8,0.1,78m,0.1
ScalaSparkTerasort,2023-04-17,17:35:02,6400000000,157.069,40746423,20373211,32m,16,4,8g,4,4,8g,lzf,128k,84k,48k,4m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,8k,0.5,100,8,0.9,188m,0.3
ScalaSparkTerasort,2023-04-17,17:49:43,6400000000,166.909,38344247,19172123,4m,8,8,5g,2,8,4g,snappy,78k,96k,52k,88m,0.8,0.9,122m,org.apache.spark.serializer.KryoSerializer,36k,0.8,450,8,0.8,476m,0.6
ScalaSparkTerasort,2023-04-17,18:07:26,6400000000,159.15,40213634,20106817,34m,2,4,13g,2,8,4g,lzf,102k,94k,68k,124m,0.7,0.4,102m,org.apache.spark.serializer.KryoSerializer,102k,0.4,750,8,0.5,292m,0.4
ScalaSparkTerasort,2023-04-17,18:21:21,6400000000,175.378,36492604,18246302,4m,10,4,11g,8,2,16g,lz4,126k,118k,98k,76m,0.9,0.3,116m,org.apache.spark.serializer.KryoSerializer,100k,0.1,800,8,0.5,398m,0.9
ScalaSparkTerasort,2023-04-17,18:37:57,6400000000,166.783,38373215,19186607,28m,10,2,13g,2,8,4g,lz4,104k,66k,54k,12m,0.3,0.5,114m,org.apache.spark.serializer.JavaSerializer,2k,0.2,150,8,0.4,34m,0.1
ScalaSparkTerasort,2023-04-17,18:54:59,6400000000,172.615,37076731,18538365,10m,6,2,13g,8,2,16g,lz4,116k,126k,108k,32m,0.3,0.9,108m,org.apache.spark.serializer.JavaSerializer,22k,0.1,150,8,0.9,18m,0.5
ScalaSparkTerasort,2023-04-17,19:08:25,6400000000,173.111,36970498,18485249,122m,10,5,11g,8,2,16g,lz4,114k,98k,38k,56m,0.8,0.1,110m,org.apache.spark.serializer.KryoSerializer,110k,0.1,500,8,0.6,294m,0.3
ScalaSparkTerasort,2023-04-17,19:23:39,6400000000,189.386,33793416,16896708,48m,4,3,15g,8,2,16g,lzf,46k,10k,28k,32m,0.8,0.8,104m,org.apache.spark.serializer.KryoSerializer,30k,0.2,50,8,0.2,168m,0.5
ScalaSparkTerasort,2023-04-17,19:37:19,6400000000,168.714,37934018,18967009,98m,8,2,7g,8,2,16g,lz4,100k,58k,16k,4m,0.5,0.4,110m,org.apache.spark.serializer.JavaSerializer,68k,0.8,400,8,0.3,20m,0.6
ScalaSparkTerasort,2023-04-17,19:52:23,6400000000,179.983,35558913,17779456,120m,2,1,12g,8,2,16g,lzf,20k,82k,92k,16m,0.8,0.3,74m,org.apache.spark.serializer.JavaSerializer,88k,0.6,750,8,0.1,100m,0.8
ScalaSparkTerasort,2023-04-17,20:06:57,6400000000,172.705,37057410,18528705,60m,4,4,9g,4,4,8g,lz4,46k,108k,62k,60m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,26k,0.4,200,8,0.7,126m,0.7
ScalaSparkTerasort,2023-04-17,20:57:02,6400000000,160.321,39919910,19959955,38m,4,7,12g,2,8,4g,lzf,60k,104k,62k,100m,0.2,0.3,8m,org.apache.spark.serializer.JavaSerializer,96k,0.2,400,8,0.9,142m,0.4
ScalaSparkTerasort,2023-04-17,21:10:41,6400000000,182.044,35156335,17578167,98m,12,3,7g,8,2,16g,lz4,32k,8k,50k,36m,0.8,0.9,64m,org.apache.spark.serializer.KryoSerializer,14k,0.3,400,8,0.2,342m,0.7
ScalaSparkTerasort,2023-04-17,21:25:04,6400000000,166.763,38377817,19188908,70m,12,4,14g,2,8,4g,lzf,72k,36k,98k,36m,0.7,0.8,30m,org.apache.spark.serializer.KryoSerializer,10k,0.3,450,8,0.6,316m,0.5
ScalaSparkTerasort,2023-04-17,21:40:20,6400000000,175.473,36472847,18236423,72m,16,6,11g,4,4,8g,lzf,56k,58k,4k,96m,0.4,0.6,32m,org.apache.spark.serializer.KryoSerializer,82k,0.8,600,8,0.5,78m,0.7
ScalaSparkTerasort,2023-04-17,21:54:08,6400000000,177.425,36071579,18035789,8m,12,4,12g,8,2,16g,lz4,80k,46k,74k,16m,0.9,0.3,66m,org.apache.spark.serializer.KryoSerializer,128k,0.6,350,8,0.3,492m,0.3
ScalaSparkTerasort,2023-04-17,22:09:32,6400000000,191.644,33395253,16697626,2m,10,8,5g,8,2,16g,snappy,50k,36k,82k,32m,0.4,0.3,44m,org.apache.spark.serializer.JavaSerializer,124k,0.3,150,8,0.7,316m,0.4
ScalaSparkTerasort,2023-04-17,22:23:27,6400000000,154.932,41308444,20654222,110m,14,2,7g,4,4,8g,lzf,110k,20k,84k,96m,0.7,0.5,82m,org.apache.spark.serializer.KryoSerializer,60k,0.2,650,8,0.5,62m,0.7
ScalaSparkTerasort,2023-04-17,23:01:01,6400000000,158.237,40445660,20222830,80m,14,2,11g,2,8,4g,lz4,78k,88k,100k,88m,0.1,0.4,6m,org.apache.spark.serializer.JavaSerializer,58k,0.4,700,8,0.4,232m,0.2
ScalaSparkTerasort,2023-04-17,23:15:58,6400000000,180.738,35410373,17705186,46m,2,4,7g,8,2,16g,lz4,6k,2k,64k,56m,0.8,0.7,18m,org.apache.spark.serializer.KryoSerializer,34k,0.4,200,8,0.5,418m,0.9
ScalaSparkTerasort,2023-04-17,23:32:01,6400000000,193.789,33025610,16512805,72m,10,8,8g,8,2,16g,lzf,116k,2k,112k,112m,0.4,0.5,32m,org.apache.spark.serializer.KryoSerializer,22k,0.6,800,8,0.4,296m,0.6
ScalaSparkTerasort,2023-04-17,23:48:55,6400000000,176.803,36198480,18099240,66m,16,3,7g,8,2,16g,lz4,92k,102k,58k,16m,0.3,0.2,62m,org.apache.spark.serializer.JavaSerializer,116k,0.7,250,8,0.9,126m,0.8
ScalaSparkTerasort,2023-04-18,00:02:16,6400000000,158.56,40363269,20181634,20m,14,6,16g,4,4,8g,lzf,76k,88k,56k,108m,0.5,0.6,56m,org.apache.spark.serializer.JavaSerializer,28k,0.8,700,8,0.5,496m,0.5
ScalaSparkTerasort,2023-04-18,00:16:34,6400000000,170.365,37566401,18783200,102m,12,6,12g,2,8,4g,lz4,60k,78k,106k,104m,0.5,0.4,78m,org.apache.spark.serializer.JavaSerializer,94k,0.8,450,8,0.4,362m,0.6
