Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-18,00:22:31,8032739904,138.868,57844427,28922213,96m,6,8,13g,2,8,4g,lzf,70k,34k,56k,28m,0.7,0.2,28m,org.apache.spark.serializer.KryoSerializer,10k,0.6,150,8,0.1,328m,0.5
ScalaSparkKmeans,2023-04-18,00:37:18,8032739904,136.923,58666110,29333055,30m,2,7,15g,8,2,16g,lzf,60k,112k,122k,32m,0.6,0.7,2m,org.apache.spark.serializer.KryoSerializer,58k,0.7,500,8,0.8,158m,0.3
ScalaSparkKmeans,2023-04-18,00:53:16,8032739904,139.771,57470719,28735359,30m,8,3,5g,2,8,4g,lzf,80k,106k,122k,8m,0.4,0.7,84m,org.apache.spark.serializer.KryoSerializer,24k,0.4,350,8,0.3,182m,0.8
ScalaSparkKmeans,2023-04-18,01:08:41,8032739904,142.6,56330574,28165287,82m,14,1,13g,2,8,4g,snappy,98k,86k,4k,44m,0.9,0.8,86m,org.apache.spark.serializer.JavaSerializer,126k,0.6,500,8,0.9,384m,0.6
ScalaSparkKmeans,2023-04-18,01:22:26,8032739904,129.823,61874551,30937275,42m,2,8,12g,4,4,8g,snappy,24k,90k,92k,128m,0.6,0.7,110m,org.apache.spark.serializer.JavaSerializer,122k,0.9,450,8,0.6,174m,0.4
ScalaSparkKmeans,2023-04-18,01:37:11,8032739904,142.886,56217823,28108911,120m,14,4,8g,2,8,4g,lzf,26k,40k,80k,128m,0.8,0.8,120m,org.apache.spark.serializer.JavaSerializer,122k,0.9,550,8,0.6,366m,0.1
ScalaSparkKmeans,2023-04-18,01:54:18,8032739904,319.518,25140179,12570089,66m,4,3,6g,2,8,4g,lzf,92k,74k,68k,36m,0.2,0.2,128m,org.apache.spark.serializer.JavaSerializer,74k,0.9,50,8,0.6,466m,0.1
ScalaSparkKmeans,2023-04-18,02:48:14,8032739904,195.618,41063398,20531699,96m,4,1,6g,4,4,8g,lzf,22k,36k,70k,16m,0.3,0.3,110m,org.apache.spark.serializer.JavaSerializer,60k,0.3,600,8,0.9,20m,0.6
ScalaSparkKmeans,2023-04-18,03:03:57,8032739904,141.498,56769282,28384641,90m,4,5,8g,2,8,4g,snappy,74k,82k,10k,104m,0.5,0.5,18m,org.apache.spark.serializer.KryoSerializer,70k,0.6,100,8,0.1,98m,0.4
ScalaSparkKmeans,2023-04-18,03:19:29,8032739904,127.444,63029565,31514782,128m,8,8,4g,4,4,8g,snappy,86k,68k,66k,128m,0.8,0.4,34m,org.apache.spark.serializer.JavaSerializer,46k,0.3,50,8,0.6,318m,0.5
ScalaSparkKmeans,2023-04-18,03:33:24,8032739904,136.104,59019131,29509565,24m,16,7,16g,2,8,4g,snappy,112k,78k,122k,44m,0.7,0.9,112m,org.apache.spark.serializer.JavaSerializer,70k,0.3,100,8,0.9,492m,0.4
ScalaSparkKmeans,2023-04-18,03:47:13,8032739904,122.377,65639294,32819647,52m,6,4,13g,8,2,16g,lz4,12k,60k,42k,40m,0.6,0.8,12m,org.apache.spark.serializer.JavaSerializer,108k,0.1,400,8,0.3,34m,0.8
ScalaSparkKmeans,2023-04-18,04:01:34,8032739904,129.619,61971932,30985966,86m,8,6,8g,8,2,16g,snappy,6k,58k,90k,116m,0.5,0.4,68m,org.apache.spark.serializer.KryoSerializer,108k,0.3,600,8,0.6,48m,0.2
ScalaSparkKmeans,2023-04-18,04:16:25,8032739904,141.372,56819878,28409939,10m,14,4,7g,2,8,4g,lz4,90k,76k,50k,72m,0.7,0.1,18m,org.apache.spark.serializer.JavaSerializer,24k,0.3,200,8,0.1,212m,0.6
ScalaSparkKmeans,2023-04-18,04:30:36,8032739904,144.841,55459019,27729509,72m,14,3,6g,2,8,4g,lzf,66k,24k,114k,16m,0.5,0.2,102m,org.apache.spark.serializer.KryoSerializer,28k,0.5,300,8,0.7,400m,0.4
ScalaSparkKmeans,2023-04-18,04:50:30,8032739904,420.456,19104828,9552414,118m,6,7,10g,8,2,16g,snappy,34k,96k,64k,28m,0.1,0.7,14m,org.apache.spark.serializer.KryoSerializer,54k,0.2,800,8,0.6,168m,0.1
ScalaSparkKmeans,2023-04-18,05:27:18,8032739904,183.421,43794003,21897001,28m,10,4,8g,8,2,16g,lzf,48k,110k,70k,24m,0.3,0.5,18m,org.apache.spark.serializer.KryoSerializer,90k,0.7,600,8,0.9,120m,0.6
ScalaSparkKmeans,2023-04-18,05:47:23,8032739904,304.348,26393273,13196636,24m,6,1,16g,4,4,8g,lz4,34k,4k,100k,80m,0.2,0.7,10m,org.apache.spark.serializer.KryoSerializer,116k,0.7,250,8,0.8,444m,0.6
ScalaSparkKmeans,2023-04-18,06:03:31,8032739904,126.314,63593425,31796712,118m,8,3,5g,8,2,16g,snappy,10k,120k,108k,88m,0.4,0.3,96m,org.apache.spark.serializer.JavaSerializer,34k,0.1,600,8,0.4,344m,0.7
ScalaSparkKmeans,2023-04-18,06:23:42,8032739904,388.027,20701497,10350748,46m,8,4,10g,2,8,4g,snappy,6k,62k,38k,48m,0.1,0.5,38m,org.apache.spark.serializer.KryoSerializer,4k,0.4,300,8,0.7,174m,0.3
ScalaSparkKmeans,2023-04-18,06:49:10,8032739904,302.244,26577003,13288501,46m,10,3,13g,4,4,8g,lzf,56k,2k,104k,88m,0.2,0.6,116m,org.apache.spark.serializer.JavaSerializer,14k,0.5,250,8,0.9,30m,0.7
ScalaSparkKmeans,2023-04-18,07:05:38,8032739904,137.003,58631854,29315927,82m,6,6,10g,2,8,4g,lzf,66k,94k,118k,100m,0.8,0.7,6m,org.apache.spark.serializer.KryoSerializer,64k,0.8,400,8,0.5,124m,0.6
ScalaSparkKmeans,2023-04-18,07:20:49,8032739904,146.873,54691739,27345869,76m,4,7,10g,2,8,4g,snappy,76k,72k,100k,52m,0.4,0.7,106m,org.apache.spark.serializer.KryoSerializer,114k,0.1,200,8,0.5,56m,0.7
ScalaSparkKmeans,2023-04-18,07:37:21,8032739904,119.425,67261795,33630897,36m,12,6,7g,8,2,16g,snappy,48k,6k,46k,88m,0.5,0.4,4m,org.apache.spark.serializer.JavaSerializer,2k,0.6,550,8,0.7,326m,0.5
ScalaSparkKmeans,2023-04-18,07:52:43,8032739904,204.898,39203603,19601801,2m,16,4,4g,8,2,16g,snappy,20k,42k,108k,92m,0.3,0.4,62m,org.apache.spark.serializer.KryoSerializer,100k,0.2,100,8,0.6,10m,0.2
ScalaSparkKmeans,2023-04-18,08:10:10,8032739904,149.258,53817818,26908909,98m,16,3,7g,2,8,4g,lz4,68k,26k,58k,104m,0.9,0.5,62m,org.apache.spark.serializer.KryoSerializer,28k,0.2,800,8,0.4,332m,0.9
ScalaSparkKmeans,2023-04-18,08:24:05,8032739904,139.648,57521338,28760669,88m,12,1,6g,2,8,4g,lz4,28k,126k,14k,56m,0.6,0.5,56m,org.apache.spark.serializer.KryoSerializer,26k,0.1,350,8,0.3,80m,0.1
ScalaSparkKmeans,2023-04-18,08:39:14,8032739904,198.885,40388867,20194433,20m,16,5,11g,8,2,16g,lzf,86k,64k,32k,104m,0.3,0.8,20m,org.apache.spark.serializer.JavaSerializer,26k,0.4,100,8,0.2,370m,0.5
ScalaSparkKmeans,2023-04-18,09:00:22,8032739904,390.611,20564551,10282275,30m,10,8,6g,2,8,4g,lz4,52k,56k,70k,16m,0.1,0.9,32m,org.apache.spark.serializer.JavaSerializer,88k,0.8,800,8,0.8,256m,0.6
ScalaSparkKmeans,2023-04-18,09:31:33,8032739904,123.706,64934117,32467058,46m,6,3,15g,8,2,16g,lzf,40k,80k,86k,112m,0.6,0.8,114m,org.apache.spark.serializer.JavaSerializer,40k,0.6,800,8,0.9,118m,0.7
ScalaSparkKmeans,2023-04-18,09:45:38,8032739904,123.749,64911554,32455777,122m,8,8,16g,4,4,8g,snappy,36k,116k,48k,20m,0.4,0.1,96m,org.apache.spark.serializer.JavaSerializer,88k,0.5,650,8,0.1,392m,0.1
ScalaSparkKmeans,2023-04-18,10:01:25,8032739904,227.672,35282072,17641036,108m,12,1,15g,2,8,4g,snappy,118k,34k,124k,4m,0.3,0.1,56m,org.apache.spark.serializer.KryoSerializer,116k,0.7,800,8,0.5,426m,0.9
ScalaSparkKmeans,2023-04-18,10:17:38,8032739904,139.162,57722222,28861111,16m,4,8,11g,2,8,4g,lzf,128k,102k,64k,60m,0.9,0.3,92m,org.apache.spark.serializer.KryoSerializer,114k,0.2,500,8,0.7,450m,0.5
ScalaSparkKmeans,2023-04-18,10:32:40,8032739904,138.809,57869013,28934506,14m,6,1,7g,2,8,4g,snappy,98k,82k,56k,32m,0.7,0.3,104m,org.apache.spark.serializer.JavaSerializer,88k,0.4,200,8,0.3,404m,0.8
ScalaSparkKmeans,2023-04-18,10:48:25,8032739904,233.525,34397772,17198886,26m,2,6,13g,2,8,4g,lz4,82k,104k,88k,88m,0.3,0.7,120m,org.apache.spark.serializer.KryoSerializer,116k,0.4,700,8,0.8,468m,0.9
ScalaSparkKmeans,2023-04-18,11:06:40,8032739904,142.335,56435450,28217725,22m,6,8,12g,2,8,4g,snappy,48k,74k,120k,20m,0.6,0.3,60m,org.apache.spark.serializer.JavaSerializer,72k,0.8,100,8,0.8,252m,0.7
ScalaSparkKmeans,2023-04-18,11:20:46,8032739904,129.072,62234566,31117283,88m,10,4,7g,4,4,8g,snappy,56k,42k,2k,8m,0.4,0.4,100m,org.apache.spark.serializer.KryoSerializer,56k,0.5,50,8,0.3,288m,0.6
ScalaSparkKmeans,2023-04-18,11:38:40,8032739904,298.541,26906655,13453327,58m,6,4,8g,8,2,16g,lz4,116k,120k,128k,8m,0.2,0.9,74m,org.apache.spark.serializer.KryoSerializer,110k,0.6,100,8,0.7,66m,0.1
ScalaSparkKmeans,2023-04-18,11:55:42,8032739904,134.983,59509270,29754635,46m,2,3,10g,2,8,4g,lzf,62k,108k,8k,120m,0.9,0.6,112m,org.apache.spark.serializer.JavaSerializer,116k,0.6,650,8,0.5,124m,0.6
ScalaSparkKmeans,2023-04-18,12:12:38,8032739904,125.628,63940681,31970340,114m,8,5,8g,4,4,8g,lz4,124k,32k,70k,28m,0.4,0.8,58m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.4,6m,0.8
ScalaSparkKmeans,2023-04-18,12:27:06,8032739904,132.863,60458817,30229408,116m,8,1,6g,4,4,8g,lz4,74k,54k,8k,16m,0.8,0.6,90m,org.apache.spark.serializer.KryoSerializer,94k,0.8,600,8,0.2,94m,0.8
ScalaSparkKmeans,2023-04-18,12:43:42,8032739904,322.015,24945235,12472617,46m,4,7,16g,2,8,4g,snappy,6k,100k,60k,68m,0.2,0.7,88m,org.apache.spark.serializer.JavaSerializer,88k,0.8,250,8,0.3,62m,0.7
ScalaSparkKmeans,2023-04-18,13:32:40,8032739904,171.686,46787390,23393695,72m,14,6,7g,8,2,16g,snappy,100k,48k,50k,68m,0.3,0.5,40m,org.apache.spark.serializer.KryoSerializer,20k,0.4,650,8,0.4,252m,0.5
ScalaSparkKmeans,2023-04-18,13:49:41,8032739904,127.065,63217565,31608782,58m,8,6,15g,4,4,8g,lzf,24k,16k,116k,112m,0.4,0.8,10m,org.apache.spark.serializer.KryoSerializer,32k,0.9,350,8,0.6,54m,0.3
ScalaSparkKmeans,2023-04-18,14:05:12,8032739904,126.334,63583357,31791678,120m,8,6,7g,4,4,8g,lz4,26k,2k,78k,100m,0.7,0.5,90m,org.apache.spark.serializer.JavaSerializer,100k,0.2,400,8,0.8,264m,0.2
ScalaSparkKmeans,2023-04-18,14:21:32,8032739904,297.155,27032154,13516077,66m,16,3,9g,8,2,16g,snappy,82k,84k,18k,20m,0.2,0.3,12m,org.apache.spark.serializer.KryoSerializer,80k,0.5,350,8,0.4,168m,0.6
ScalaSparkKmeans,2023-04-18,14:43:21,8032739904,293.32,27385585,13692792,92m,10,7,7g,8,2,16g,snappy,20k,38k,72k,36m,0.2,0.3,70m,org.apache.spark.serializer.JavaSerializer,82k,0.5,250,8,0.9,162m,0.5
ScalaSparkKmeans,2023-04-18,15:01:18,8032739904,198.924,40380949,20190474,118m,16,8,12g,8,2,16g,lz4,14k,120k,126k,16m,0.3,0.3,44m,org.apache.spark.serializer.KryoSerializer,120k,0.4,550,8,0.8,116m,0.8
ScalaSparkKmeans,2023-04-18,15:17:29,8032739904,136.506,58845324,29422662,128m,16,2,15g,4,4,8g,snappy,86k,48k,78k,96m,0.4,0.3,4m,org.apache.spark.serializer.JavaSerializer,64k,0.1,650,8,0.7,416m,0.3
ScalaSparkKmeans,2023-04-18,15:32:15,8032739904,126.774,63362676,31681338,122m,4,8,8g,4,4,8g,snappy,116k,68k,108k,20m,0.5,0.7,68m,org.apache.spark.serializer.JavaSerializer,22k,0.3,300,8,0.7,498m,0.2
ScalaSparkKmeans,2023-04-18,15:46:22,8032739904,137.882,58258075,29129037,34m,2,7,7g,2,8,4g,snappy,102k,92k,34k,112m,0.4,0.5,112m,org.apache.spark.serializer.JavaSerializer,102k,0.5,800,8,0.7,112m,0.4
ScalaSparkKmeans,2023-04-18,16:08:34,8032739904,308.567,26032401,13016200,56m,14,4,9g,4,4,8g,lz4,82k,124k,82k,100m,0.2,0.4,10m,org.apache.spark.serializer.KryoSerializer,72k,0.7,300,8,0.8,382m,0.4
ScalaSparkKmeans,2023-04-18,16:24:34,8032739904,135.822,59141670,29570835,20m,10,2,11g,2,8,4g,lz4,54k,68k,2k,128m,0.8,0.5,2m,org.apache.spark.serializer.JavaSerializer,58k,0.2,50,8,0.8,404m,0.2
ScalaSparkKmeans,2023-04-18,16:38:36,8032739904,138.02,58199825,29099912,60m,10,5,9g,2,8,4g,lz4,22k,12k,116k,96m,0.8,0.3,102m,org.apache.spark.serializer.JavaSerializer,126k,0.7,150,8,0.6,374m,0.7
ScalaSparkKmeans,2023-04-18,16:52:21,8032739904,137.618,58369834,29184917,66m,8,6,4g,2,8,4g,lzf,100k,94k,70k,72m,0.4,0.4,64m,org.apache.spark.serializer.KryoSerializer,24k,0.2,50,8,0.7,224m,0.1
ScalaSparkKmeans,2023-04-18,17:07:43,8032739904,137.637,58361777,29180888,30m,14,5,5g,2,8,4g,snappy,92k,46k,28k,72m,0.5,0.7,6m,org.apache.spark.serializer.KryoSerializer,108k,0.1,300,8,0.1,420m,0.2
ScalaSparkKmeans,2023-04-18,17:22:59,8032739904,141.62,56720377,28360188,128m,12,4,16g,2,8,4g,lz4,108k,80k,70k,4m,0.8,0.4,68m,org.apache.spark.serializer.KryoSerializer,40k,0.2,500,8,0.2,392m,0.7
ScalaSparkKmeans,2023-04-18,17:36:33,8032739904,129.078,62231673,31115836,14m,16,2,14g,4,4,8g,snappy,74k,72k,68k,124m,0.9,0.3,110m,org.apache.spark.serializer.JavaSerializer,74k,0.4,50,8,0.5,470m,0.4
ScalaSparkKmeans,2023-04-18,17:49:44,8032739904,123.746,64913127,32456563,96m,2,4,7g,4,4,8g,lzf,104k,24k,10k,96m,0.9,0.1,72m,org.apache.spark.serializer.JavaSerializer,40k,0.3,750,8,0.7,440m,0.5
ScalaSparkKmeans,2023-04-18,18:04:06,8032739904,126.145,63678623,31839311,82m,6,4,8g,4,4,8g,snappy,110k,6k,126k,40m,0.6,0.8,34m,org.apache.spark.serializer.KryoSerializer,24k,0.7,150,8,0.2,144m,0.8
ScalaSparkKmeans,2023-04-18,18:23:00,8032739904,406.43,19764141,9882070,82m,10,4,5g,8,2,16g,lz4,12k,88k,62k,60m,0.1,0.5,72m,org.apache.spark.serializer.KryoSerializer,2k,0.8,100,8,0.1,30m,0.1
ScalaSparkKmeans,2023-04-18,18:48:31,8032739904,388.645,20668579,10334289,22m,6,6,10g,8,2,16g,snappy,76k,36k,34k,16m,0.1,0.8,28m,org.apache.spark.serializer.JavaSerializer,58k,0.3,750,8,0.6,354m,0.1
ScalaSparkKmeans,2023-04-18,19:14:56,8032739904,388.532,20674590,10337295,58m,14,2,5g,8,2,16g,lzf,98k,76k,96k,56m,0.1,0.9,48m,org.apache.spark.serializer.JavaSerializer,90k,0.8,450,8,0.6,202m,0.2
ScalaSparkKmeans,2023-04-18,19:37:40,8032739904,198.973,40371004,20185502,20m,8,3,10g,4,4,8g,lzf,22k,58k,12k,24m,0.3,0.2,38m,org.apache.spark.serializer.KryoSerializer,56k,0.7,800,8,0.6,496m,0.3
ScalaSparkKmeans,2023-04-18,19:56:27,8032739904,308.976,25997941,12998970,60m,16,5,15g,4,4,8g,lzf,46k,76k,22k,88m,0.2,0.6,6m,org.apache.spark.serializer.JavaSerializer,14k,0.4,650,8,0.2,284m,0.8
ScalaSparkKmeans,2023-04-18,20:12:22,8032739904,139.918,57410339,28705169,30m,4,6,6g,2,8,4g,snappy,8k,108k,42k,104m,0.7,0.4,50m,org.apache.spark.serializer.KryoSerializer,8k,0.4,650,8,0.4,458m,0.8
