Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkPagerank,2023-04-18,00:44:23,531470496,269.923,1968970,984485,30m,2,7,15g,8,2,16g,lzf,60k,112k,122k,32m,0.6,0.7,2m,org.apache.spark.serializer.KryoSerializer,58k,0.7,500,8,0.8,158m,0.3
ScalaSparkPagerank,2023-04-18,00:59:41,531470496,194.265,2735801,1367900,30m,8,3,5g,2,8,4g,lzf,80k,106k,122k,8m,0.4,0.7,84m,org.apache.spark.serializer.KryoSerializer,24k,0.4,350,8,0.3,182m,0.8
ScalaSparkPagerank,2023-04-18,01:13:53,531470496,161.525,3290329,1645164,82m,14,1,13g,2,8,4g,snappy,98k,86k,4k,44m,0.9,0.8,86m,org.apache.spark.serializer.JavaSerializer,126k,0.6,500,8,0.9,384m,0.6
ScalaSparkPagerank,2023-04-18,01:28:36,531470496,230.05,2310239,1155119,42m,2,8,12g,4,4,8g,snappy,24k,90k,92k,128m,0.6,0.7,110m,org.apache.spark.serializer.JavaSerializer,122k,0.9,450,8,0.6,174m,0.4
ScalaSparkPagerank,2023-04-18,01:42:31,531470496,165.894,3203675,1601837,120m,14,4,8g,2,8,4g,lzf,26k,40k,80k,128m,0.8,0.8,120m,org.apache.spark.serializer.JavaSerializer,122k,0.9,550,8,0.6,366m,0.1
ScalaSparkPagerank,2023-04-18,02:38:31,531470496,314.555,1689594,844797,66m,4,3,6g,2,8,4g,lzf,92k,74k,68k,36m,0.2,0.2,128m,org.apache.spark.serializer.JavaSerializer,74k,0.9,50,8,0.6,466m,0.1
ScalaSparkPagerank,2023-04-18,02:55:19,531470496,184.293,2883834,1441917,96m,4,1,6g,4,4,8g,lzf,22k,36k,70k,16m,0.3,0.3,110m,org.apache.spark.serializer.JavaSerializer,60k,0.3,600,8,0.9,20m,0.6
ScalaSparkPagerank,2023-04-18,03:10:44,531470496,226.194,2349622,1174811,90m,4,5,8g,2,8,4g,snappy,74k,82k,10k,104m,0.5,0.5,18m,org.apache.spark.serializer.KryoSerializer,70k,0.6,100,8,0.1,98m,0.4
ScalaSparkPagerank,2023-04-18,03:24:43,531470496,165.568,3209983,1604991,128m,8,8,4g,4,4,8g,snappy,86k,68k,66k,128m,0.8,0.4,34m,org.apache.spark.serializer.JavaSerializer,46k,0.3,50,8,0.6,318m,0.5
ScalaSparkPagerank,2023-04-18,03:38:37,531470496,163.448,3251618,1625809,24m,16,7,16g,2,8,4g,snappy,112k,78k,122k,44m,0.7,0.9,112m,org.apache.spark.serializer.JavaSerializer,70k,0.3,100,8,0.9,492m,0.4
ScalaSparkPagerank,2023-04-18,03:52:52,531470496,190.609,2788275,1394137,52m,6,4,13g,8,2,16g,lz4,12k,60k,42k,40m,0.6,0.8,12m,org.apache.spark.serializer.JavaSerializer,108k,0.1,400,8,0.3,34m,0.8
ScalaSparkPagerank,2023-04-18,04:07:32,531470496,212.207,2504490,1252245,86m,8,6,8g,8,2,16g,snappy,6k,58k,90k,116m,0.5,0.4,68m,org.apache.spark.serializer.KryoSerializer,108k,0.3,600,8,0.6,48m,0.2
ScalaSparkPagerank,2023-04-18,04:21:46,531470496,168.097,3161689,1580844,10m,14,4,7g,2,8,4g,lz4,90k,76k,50k,72m,0.7,0.1,18m,org.apache.spark.serializer.JavaSerializer,24k,0.3,200,8,0.1,212m,0.6
ScalaSparkPagerank,2023-04-18,04:36:54,531470496,200.77,2647160,1323580,72m,14,3,6g,2,8,4g,lzf,66k,24k,114k,16m,0.5,0.2,102m,org.apache.spark.serializer.KryoSerializer,28k,0.5,300,8,0.7,400m,0.4
ScalaSparkPagerank,2023-04-18,05:18:15,531470496,354.541,1499038,749519,118m,6,7,10g,8,2,16g,snappy,34k,96k,64k,28m,0.1,0.7,14m,org.apache.spark.serializer.KryoSerializer,54k,0.2,800,8,0.6,168m,0.1
ScalaSparkPagerank,2023-04-18,05:35:56,531470496,226.849,2342838,1171419,28m,10,4,8g,8,2,16g,lzf,48k,110k,70k,24m,0.3,0.5,18m,org.apache.spark.serializer.KryoSerializer,90k,0.7,600,8,0.9,120m,0.6
ScalaSparkPagerank,2023-04-18,05:55:10,531470496,212.936,2495916,1247958,24m,6,1,16g,4,4,8g,lz4,34k,4k,100k,80m,0.2,0.7,10m,org.apache.spark.serializer.KryoSerializer,116k,0.7,250,8,0.8,444m,0.6
ScalaSparkPagerank,2023-04-18,06:10:32,531470496,175.459,3029029,1514514,118m,8,3,5g,8,2,16g,snappy,10k,120k,108k,88m,0.4,0.3,96m,org.apache.spark.serializer.JavaSerializer,34k,0.1,600,8,0.4,344m,0.7
ScalaSparkPagerank,2023-04-18,06:37:46,531470496,305.457,1739919,869959,46m,8,4,10g,2,8,4g,snappy,6k,62k,38k,48m,0.1,0.5,38m,org.apache.spark.serializer.KryoSerializer,4k,0.4,300,8,0.7,174m,0.3
ScalaSparkPagerank,2023-04-18,06:57:11,531470496,230.875,2301983,1150991,46m,10,3,13g,4,4,8g,lzf,56k,2k,104k,88m,0.2,0.6,116m,org.apache.spark.serializer.JavaSerializer,14k,0.5,250,8,0.9,30m,0.7
ScalaSparkPagerank,2023-04-18,07:11:50,531470496,211.288,2515384,1257692,82m,6,6,10g,2,8,4g,lzf,66k,94k,118k,100m,0.8,0.7,6m,org.apache.spark.serializer.KryoSerializer,64k,0.8,400,8,0.5,124m,0.6
ScalaSparkPagerank,2023-04-18,07:28:47,531470496,281.027,1891172,945586,76m,4,7,10g,2,8,4g,snappy,76k,72k,100k,52m,0.4,0.7,106m,org.apache.spark.serializer.KryoSerializer,114k,0.1,200,8,0.5,56m,0.7
ScalaSparkPagerank,2023-04-18,07:42:47,531470496,171.261,3103278,1551639,36m,12,6,7g,8,2,16g,snappy,48k,6k,46k,88m,0.5,0.4,4m,org.apache.spark.serializer.JavaSerializer,2k,0.6,550,8,0.7,326m,0.5
ScalaSparkPagerank,2023-04-18,08:01:23,531470496,218.491,2432459,1216229,2m,16,4,4g,8,2,16g,snappy,20k,42k,108k,92m,0.3,0.4,62m,org.apache.spark.serializer.KryoSerializer,100k,0.2,100,8,0.6,10m,0.2
ScalaSparkPagerank,2023-04-18,08:15:17,531470496,158.79,3347002,1673501,98m,16,3,7g,2,8,4g,lz4,68k,26k,58k,104m,0.9,0.5,62m,org.apache.spark.serializer.KryoSerializer,28k,0.2,800,8,0.4,332m,0.9
ScalaSparkPagerank,2023-04-18,08:29:27,531470496,163.565,3249292,1624646,88m,12,1,6g,2,8,4g,lz4,28k,126k,14k,56m,0.6,0.5,56m,org.apache.spark.serializer.KryoSerializer,26k,0.1,350,8,0.3,80m,0.1
ScalaSparkPagerank,2023-04-18,08:47:25,531470496,172.277,3084976,1542488,20m,16,5,11g,8,2,16g,lzf,86k,64k,32k,104m,0.3,0.8,20m,org.apache.spark.serializer.JavaSerializer,26k,0.4,100,8,0.2,370m,0.5
ScalaSparkPagerank,2023-04-18,09:23:14,531470496,261.888,2029380,1014690,30m,10,8,6g,2,8,4g,lz4,52k,56k,70k,16m,0.1,0.9,32m,org.apache.spark.serializer.JavaSerializer,88k,0.8,800,8,0.8,256m,0.6
ScalaSparkPagerank,2023-04-18,09:37:02,531470496,171.696,3095415,1547707,46m,6,3,15g,8,2,16g,lzf,40k,80k,86k,112m,0.6,0.8,114m,org.apache.spark.serializer.JavaSerializer,40k,0.6,800,8,0.9,118m,0.7
ScalaSparkPagerank,2023-04-18,09:51:26,531470496,159.299,3336307,1668153,122m,8,8,16g,4,4,8g,snappy,36k,116k,48k,20m,0.4,0.1,96m,org.apache.spark.serializer.JavaSerializer,88k,0.5,650,8,0.1,392m,0.1
ScalaSparkPagerank,2023-04-18,10:08:50,531470496,255.995,2076097,1038048,108m,12,1,15g,2,8,4g,snappy,118k,34k,124k,4m,0.3,0.1,56m,org.apache.spark.serializer.KryoSerializer,116k,0.7,800,8,0.5,426m,0.9
ScalaSparkPagerank,2023-04-18,10:23:54,531470496,220.513,2410154,1205077,16m,4,8,11g,2,8,4g,lzf,128k,102k,64k,60m,0.9,0.3,92m,org.apache.spark.serializer.KryoSerializer,114k,0.2,500,8,0.7,450m,0.5
ScalaSparkPagerank,2023-04-18,10:38:02,531470496,168.343,3157069,1578534,14m,6,1,7g,2,8,4g,snappy,98k,82k,56k,32m,0.7,0.3,104m,org.apache.spark.serializer.JavaSerializer,88k,0.4,200,8,0.3,404m,0.8
ScalaSparkPagerank,2023-04-18,10:57:53,531470496,381.625,1392651,696325,26m,2,6,13g,2,8,4g,lz4,82k,104k,88k,88m,0.3,0.7,120m,org.apache.spark.serializer.KryoSerializer,116k,0.4,700,8,0.8,468m,0.9
ScalaSparkPagerank,2023-04-18,11:12:07,531470496,170.621,3114918,1557459,22m,6,8,12g,2,8,4g,snappy,48k,74k,120k,20m,0.6,0.3,60m,org.apache.spark.serializer.JavaSerializer,72k,0.8,100,8,0.8,252m,0.7
ScalaSparkPagerank,2023-04-18,11:27:18,531470496,199.644,2662091,1331045,88m,10,4,7g,4,4,8g,snappy,56k,42k,2k,8m,0.4,0.4,100m,org.apache.spark.serializer.KryoSerializer,56k,0.5,50,8,0.3,288m,0.6
ScalaSparkPagerank,2023-04-18,11:47:12,531470496,195.478,2718825,1359412,58m,6,4,8g,8,2,16g,lz4,116k,120k,128k,8m,0.2,0.9,74m,org.apache.spark.serializer.KryoSerializer,110k,0.6,100,8,0.7,66m,0.1
ScalaSparkPagerank,2023-04-18,12:04:02,531470496,347.527,1529292,764646,46m,2,3,10g,2,8,4g,lzf,62k,108k,8k,120m,0.9,0.6,112m,org.apache.spark.serializer.JavaSerializer,116k,0.6,650,8,0.5,124m,0.6
ScalaSparkPagerank,2023-04-18,12:18:28,531470496,159.971,3322292,1661146,114m,8,5,8g,4,4,8g,lz4,124k,32k,70k,28m,0.4,0.8,58m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.4,6m,0.8
ScalaSparkPagerank,2023-04-18,12:32:05,531470496,157.676,3370649,1685324,116m,8,1,6g,4,4,8g,lz4,74k,54k,8k,16m,0.8,0.6,90m,org.apache.spark.serializer.KryoSerializer,94k,0.8,600,8,0.2,94m,0.8
ScalaSparkPagerank,2023-04-18,13:23:22,531470496,287.13,1850975,925487,46m,4,7,16g,2,8,4g,snappy,6k,100k,60k,68m,0.2,0.7,88m,org.apache.spark.serializer.JavaSerializer,88k,0.8,250,8,0.3,62m,0.7
ScalaSparkPagerank,2023-04-18,13:41:09,531470496,225.38,2358108,1179054,72m,14,6,7g,8,2,16g,snappy,100k,48k,50k,68m,0.3,0.5,40m,org.apache.spark.serializer.KryoSerializer,20k,0.4,650,8,0.4,252m,0.5
ScalaSparkPagerank,2023-04-18,13:56:26,531470496,201.614,2636079,1318039,58m,8,6,15g,4,4,8g,lzf,24k,16k,116k,112m,0.4,0.8,10m,org.apache.spark.serializer.KryoSerializer,32k,0.9,350,8,0.6,54m,0.3
ScalaSparkPagerank,2023-04-18,14:10:16,531470496,163.111,3258336,1629168,120m,8,6,7g,4,4,8g,lz4,26k,2k,78k,100m,0.7,0.5,90m,org.apache.spark.serializer.JavaSerializer,100k,0.2,400,8,0.8,264m,0.2
ScalaSparkPagerank,2023-04-18,14:32:16,531470496,326.91,1625739,812869,66m,16,3,9g,8,2,16g,snappy,82k,84k,18k,20m,0.2,0.3,12m,org.apache.spark.serializer.KryoSerializer,80k,0.5,350,8,0.4,168m,0.6
ScalaSparkPagerank,2023-04-18,14:51:46,531470496,187.918,2828204,1414102,92m,10,7,7g,8,2,16g,snappy,20k,38k,72k,36m,0.2,0.3,70m,org.apache.spark.serializer.JavaSerializer,82k,0.5,250,8,0.9,162m,0.5
ScalaSparkPagerank,2023-04-18,15:08:49,531470496,167.055,3181410,1590705,118m,16,8,12g,8,2,16g,lz4,14k,120k,126k,16m,0.3,0.3,44m,org.apache.spark.serializer.KryoSerializer,120k,0.4,550,8,0.8,116m,0.8
ScalaSparkPagerank,2023-04-18,15:23:37,531470496,161.832,3284087,1642043,128m,16,2,15g,4,4,8g,snappy,86k,48k,78k,96m,0.4,0.3,4m,org.apache.spark.serializer.JavaSerializer,64k,0.1,650,8,0.7,416m,0.3
ScalaSparkPagerank,2023-04-18,15:37:48,531470496,179.745,2956802,1478401,122m,4,8,8g,4,4,8g,snappy,116k,68k,108k,20m,0.5,0.7,68m,org.apache.spark.serializer.JavaSerializer,22k,0.3,300,8,0.7,498m,0.2
ScalaSparkPagerank,2023-04-18,15:56:53,531470496,428.173,1241251,620625,34m,2,7,7g,2,8,4g,snappy,102k,92k,34k,112m,0.4,0.5,112m,org.apache.spark.serializer.JavaSerializer,102k,0.5,800,8,0.7,112m,0.4
ScalaSparkPagerank,2023-04-18,16:15:57,531470496,190.58,2788700,1394350,56m,14,4,9g,4,4,8g,lz4,82k,124k,82k,100m,0.2,0.4,10m,org.apache.spark.serializer.KryoSerializer,72k,0.7,300,8,0.8,382m,0.4
ScalaSparkPagerank,2023-04-18,16:29:44,531470496,165.717,3207097,1603548,20m,10,2,11g,2,8,4g,lz4,54k,68k,2k,128m,0.8,0.5,2m,org.apache.spark.serializer.JavaSerializer,58k,0.2,50,8,0.8,404m,0.2
ScalaSparkPagerank,2023-04-18,16:43:42,531470496,162.573,3269119,1634559,60m,10,5,9g,2,8,4g,lz4,22k,12k,116k,96m,0.8,0.3,102m,org.apache.spark.serializer.JavaSerializer,126k,0.7,150,8,0.6,374m,0.7
ScalaSparkPagerank,2023-04-18,16:58:54,531470496,192.501,2760871,1380435,66m,8,6,4g,2,8,4g,lzf,100k,94k,70k,72m,0.4,0.4,64m,org.apache.spark.serializer.KryoSerializer,24k,0.2,50,8,0.7,224m,0.1
ScalaSparkPagerank,2023-04-18,17:14:03,531470496,204.338,2600938,1300469,30m,14,5,5g,2,8,4g,snappy,92k,46k,28k,72m,0.5,0.7,6m,org.apache.spark.serializer.KryoSerializer,108k,0.1,300,8,0.1,420m,0.2
ScalaSparkPagerank,2023-04-18,17:27:55,531470496,152.782,3478619,1739309,128m,12,4,16g,2,8,4g,lz4,108k,80k,70k,4m,0.8,0.4,68m,org.apache.spark.serializer.KryoSerializer,40k,0.2,500,8,0.2,392m,0.7
ScalaSparkPagerank,2023-04-18,17:41:27,531470496,147.779,3596387,1798193,14m,16,2,14g,4,4,8g,snappy,74k,72k,68k,124m,0.9,0.3,110m,org.apache.spark.serializer.JavaSerializer,74k,0.4,50,8,0.5,470m,0.4
ScalaSparkPagerank,2023-04-18,17:55:49,531470496,212.565,2500272,1250136,96m,2,4,7g,4,4,8g,lzf,104k,24k,10k,96m,0.9,0.1,72m,org.apache.spark.serializer.JavaSerializer,40k,0.3,750,8,0.7,440m,0.5
ScalaSparkPagerank,2023-04-18,18:09:59,531470496,212.415,2502038,1251019,82m,6,4,8g,4,4,8g,snappy,110k,6k,126k,40m,0.6,0.8,34m,org.apache.spark.serializer.KryoSerializer,24k,0.7,150,8,0.2,144m,0.8
ScalaSparkPagerank,2023-04-18,18:36:07,531470496,195.821,2714062,1357031,82m,10,4,5g,8,2,16g,lz4,12k,88k,62k,60m,0.1,0.5,72m,org.apache.spark.serializer.KryoSerializer,2k,0.8,100,8,0.1,30m,0.1
ScalaSparkPagerank,2023-04-18,19:02:36,531470496,246.405,2156898,1078449,22m,6,6,10g,8,2,16g,snappy,76k,36k,34k,16m,0.1,0.8,28m,org.apache.spark.serializer.JavaSerializer,58k,0.3,750,8,0.6,354m,0.1
ScalaSparkPagerank,2023-04-18,19:28:20,531470496,232.04,2290426,1145213,58m,14,2,5g,8,2,16g,lzf,98k,76k,96k,56m,0.1,0.9,48m,org.apache.spark.serializer.JavaSerializer,90k,0.8,450,8,0.6,202m,0.2
ScalaSparkPagerank,2023-04-18,19:44:55,531470496,194.75,2728988,1364494,20m,8,3,10g,4,4,8g,lzf,22k,58k,12k,24m,0.3,0.2,38m,org.apache.spark.serializer.KryoSerializer,56k,0.7,800,8,0.6,496m,0.3
ScalaSparkPagerank,2023-04-18,20:03:47,531470496,198.139,2682311,1341155,60m,16,5,15g,4,4,8g,lzf,46k,76k,22k,88m,0.2,0.6,6m,org.apache.spark.serializer.JavaSerializer,14k,0.4,650,8,0.2,284m,0.8
ScalaSparkPagerank,2023-04-18,20:18:27,531470496,220.011,2415654,1207827,30m,4,6,6g,2,8,4g,snappy,8k,108k,42k,104m,0.7,0.4,50m,org.apache.spark.serializer.KryoSerializer,8k,0.4,650,8,0.4,458m,0.8
ScalaSparkPagerank,2023-04-18,20:32:46,531470496,200.198,2654724,1327362,4m,12,6,16g,4,4,8g,snappy,112k,22k,56k,92m,0.7,0.1,60m,org.apache.spark.serializer.KryoSerializer,94k,0.6,550,8,0.3,450m,0.3
ScalaSparkPagerank,2023-04-18,20:59:36,531470496,203.791,2607919,1303959,16m,8,7,16g,8,2,16g,lz4,10k,42k,110k,32m,0.1,0.5,116m,org.apache.spark.serializer.KryoSerializer,50k,0.9,700,8,0.8,256m,0.4
ScalaSparkPagerank,2023-04-18,21:13:50,531470496,225.865,2353044,1176522,70m,4,4,10g,8,2,16g,snappy,118k,78k,36k,124m,0.9,0.5,68m,org.apache.spark.serializer.KryoSerializer,16k,0.9,200,8,0.6,196m,0.5
ScalaSparkPagerank,2023-04-18,21:55:24,531470496,215.276,2468786,1234393,84m,16,5,5g,2,8,4g,snappy,56k,80k,126k,44m,0.1,0.3,116m,org.apache.spark.serializer.JavaSerializer,124k,0.5,700,8,0.3,268m,0.7
ScalaSparkPagerank,2023-04-18,22:09:15,531470496,189.42,2805778,1402889,98m,4,2,15g,8,2,16g,lz4,118k,126k,110k,44m,0.6,0.2,98m,org.apache.spark.serializer.JavaSerializer,86k,0.3,750,8,0.8,158m,0.2
ScalaSparkPagerank,2023-04-18,22:31:12,531470496,380.336,1397370,698685,106m,2,5,9g,4,4,8g,snappy,58k,102k,38k,8m,0.2,0.2,24m,org.apache.spark.serializer.JavaSerializer,104k,0.9,450,8,0.1,108m,0.3
ScalaSparkPagerank,2023-04-18,22:47:50,531470496,217.017,2448980,1224490,52m,6,4,16g,2,8,4g,snappy,98k,2k,112k,8m,0.3,0.8,102m,org.apache.spark.serializer.JavaSerializer,122k,0.7,200,8,0.5,358m,0.3
ScalaSparkPagerank,2023-04-18,23:02:48,531470496,184.043,2887751,1443875,128m,12,6,11g,4,4,8g,lzf,102k,72k,14k,60m,0.4,0.1,16m,org.apache.spark.serializer.KryoSerializer,20k,0.8,500,8,0.6,164m,0.5
ScalaSparkPagerank,2023-04-18,23:16:52,531470496,149.845,3546801,1773400,90m,16,2,14g,4,4,8g,lz4,96k,116k,56k,28m,0.4,0.6,46m,org.apache.spark.serializer.KryoSerializer,80k,0.9,500,8,0.8,326m,0.5
ScalaSparkPagerank,2023-04-18,23:31:19,531470496,203.621,2610096,1305048,106m,12,2,8g,4,4,8g,snappy,48k,72k,72k,116m,0.5,0.1,4m,org.apache.spark.serializer.KryoSerializer,78k,0.9,350,8,0.8,100m,0.8
ScalaSparkPagerank,2023-04-19,00:05:19,531470496,251.746,2111137,1055568,128m,6,6,15g,2,8,4g,lz4,46k,70k,44k,100m,0.1,0.9,32m,org.apache.spark.serializer.JavaSerializer,54k,0.4,700,8,0.7,494m,0.1
ScalaSparkPagerank,2023-04-19,00:19:30,531470496,201.607,2636170,1318085,46m,8,8,6g,4,4,8g,lzf,20k,22k,100k,20m,0.7,0.5,20m,org.apache.spark.serializer.KryoSerializer,2k,0.6,700,8,0.4,486m,0.8
ScalaSparkPagerank,2023-04-19,00:38:46,531470496,241.252,2202968,1101484,90m,8,2,12g,4,4,8g,lzf,78k,36k,28k,96m,0.2,0.5,126m,org.apache.spark.serializer.KryoSerializer,20k,0.3,500,8,0.8,86m,0.9
ScalaSparkPagerank,2023-04-19,00:51:54,531470496,150.444,3532679,1766339,94m,12,1,9g,4,4,8g,snappy,96k,18k,68k,36m,0.5,0.8,120m,org.apache.spark.serializer.JavaSerializer,92k,0.6,50,8,0.2,134m,0.4
ScalaSparkPagerank,2023-04-19,01:19:19,531470496,282.879,1878790,939395,26m,4,6,5g,8,2,16g,lz4,94k,102k,28k,60m,0.1,0.1,126m,org.apache.spark.serializer.JavaSerializer,28k,0.7,550,8,0.7,390m,0.4
ScalaSparkPagerank,2023-04-19,01:33:37,531470496,204.034,2604813,1302406,76m,6,8,4g,2,8,4g,lz4,40k,2k,76k,56m,0.8,0.9,92m,org.apache.spark.serializer.KryoSerializer,24k,0.9,350,8,0.8,148m,0.1
ScalaSparkPagerank,2023-04-19,01:49:14,531470496,277.027,1918479,959239,82m,2,5,13g,8,2,16g,snappy,50k,110k,124k,48m,0.9,0.1,110m,org.apache.spark.serializer.KryoSerializer,60k,0.1,500,8,0.5,304m,0.2
ScalaSparkPagerank,2023-04-19,02:03:16,531470496,161.468,3291491,1645745,74m,14,6,10g,2,8,4g,lzf,42k,40k,36k,28m,0.7,0.2,30m,org.apache.spark.serializer.JavaSerializer,20k,0.4,350,8,0.4,224m,0.4
ScalaSparkPagerank,2023-04-19,02:18:13,531470496,218.746,2429623,1214811,80m,4,5,7g,2,8,4g,snappy,62k,84k,80k,44m,0.6,0.6,68m,org.apache.spark.serializer.KryoSerializer,80k,0.9,550,8,0.5,300m,0.8
ScalaSparkPagerank,2023-04-19,02:31:50,531470496,173.005,3071995,1535997,4m,6,7,16g,8,2,16g,lz4,92k,54k,64k,60m,0.5,0.9,50m,org.apache.spark.serializer.JavaSerializer,14k,0.2,550,8,0.1,116m,0.1
ScalaSparkPagerank,2023-04-19,02:46:23,531470496,197.773,2687275,1343637,22m,6,7,4g,4,4,8g,lzf,28k,32k,26k,56m,0.8,0.7,90m,org.apache.spark.serializer.KryoSerializer,96k,0.8,650,8,0.2,130m,0.9
ScalaSparkPagerank,2023-04-19,03:10:25,531470496,469.856,1131134,565567,80m,2,2,14g,8,2,16g,snappy,44k,98k,32k,104m,0.2,0.5,52m,org.apache.spark.serializer.KryoSerializer,68k,0.1,550,8,0.5,486m,0.9
ScalaSparkPagerank,2023-04-19,03:24:34,531470496,218.567,2431613,1215806,104m,4,6,7g,4,4,8g,snappy,86k,90k,10k,32m,0.7,0.1,16m,org.apache.spark.serializer.KryoSerializer,14k,0.9,650,8,0.4,456m,0.3
ScalaSparkPagerank,2023-04-19,03:38:37,531470496,199.551,2663331,1331665,124m,16,7,6g,4,4,8g,snappy,126k,32k,4k,104m,0.8,0.4,16m,org.apache.spark.serializer.KryoSerializer,82k,0.2,50,8,0.3,392m,0.8
ScalaSparkPagerank,2023-04-19,03:58:48,531470496,291.403,1823833,911916,46m,12,5,13g,4,4,8g,snappy,64k,90k,46k,116m,0.2,0.9,124m,org.apache.spark.serializer.KryoSerializer,8k,0.4,700,8,0.6,442m,0.2
ScalaSparkPagerank,2023-04-19,04:13:04,531470496,222.285,2390941,1195470,54m,6,8,10g,8,2,16g,snappy,64k,118k,36k,84m,0.9,0.4,68m,org.apache.spark.serializer.KryoSerializer,66k,0.7,750,8,0.5,482m,0.9
ScalaSparkPagerank,2023-04-19,04:32:39,531470496,263.381,2017877,1008938,20m,10,6,11g,4,4,8g,snappy,80k,72k,38k,92m,0.2,0.4,60m,org.apache.spark.serializer.KryoSerializer,32k,0.5,500,8,0.5,444m,0.7
ScalaSparkPagerank,2023-04-19,05:21:25,531470496,233.194,2279091,1139545,54m,8,4,7g,2,8,4g,lz4,86k,64k,120k,8m,0.2,0.4,66m,org.apache.spark.serializer.JavaSerializer,92k,0.8,200,8,0.4,358m,0.7
ScalaSparkPagerank,2023-04-19,05:38:09,531470496,185.159,2870346,1435173,88m,4,5,13g,4,4,8g,snappy,118k,120k,102k,128m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,42k,0.9,100,8,0.5,198m,0.4
ScalaSparkPagerank,2023-04-19,05:54:53,531470496,344.682,1541915,770957,74m,2,8,10g,2,8,4g,lz4,42k,88k,126k,4m,0.9,0.4,114m,org.apache.spark.serializer.KryoSerializer,126k,0.4,350,8,0.9,364m,0.1
ScalaSparkPagerank,2023-04-19,06:08:35,531470496,167.892,3165549,1582774,8m,16,6,13g,8,2,16g,lz4,76k,78k,104k,120m,0.9,0.3,16m,org.apache.spark.serializer.JavaSerializer,114k,0.9,300,8,0.5,150m,0.1
ScalaSparkPagerank,2023-04-19,06:22:28,531470496,174.345,3048383,1524191,26m,6,2,7g,8,2,16g,lzf,44k,62k,102k,84m,0.7,0.8,92m,org.apache.spark.serializer.JavaSerializer,46k,0.4,200,8,0.8,422m,0.3
ScalaSparkPagerank,2023-04-19,06:36:25,531470496,177.236,2998659,1499329,6m,4,8,4g,8,2,16g,lz4,22k,104k,98k,40m,0.7,0.7,124m,org.apache.spark.serializer.KryoSerializer,116k,0.9,750,8,0.1,490m,0.8
ScalaSparkPagerank,2023-04-19,06:50:44,531470496,191.414,2776549,1388274,14m,16,2,4g,4,4,8g,snappy,22k,36k,40k,24m,0.8,0.2,28m,org.apache.spark.serializer.KryoSerializer,70k,0.3,100,8,0.3,274m,0.2
ScalaSparkPagerank,2023-04-19,07:04:05,531470496,159.112,3340228,1670114,96m,10,7,7g,4,4,8g,lz4,8k,64k,104k,96m,0.6,0.5,32m,org.apache.spark.serializer.JavaSerializer,98k,0.7,700,8,0.2,220m,0.5
ScalaSparkPagerank,2023-04-19,07:19:39,531470496,227.213,2339084,1169542,82m,4,1,5g,2,8,4g,lz4,38k,6k,120k,60m,0.4,0.8,116m,org.apache.spark.serializer.KryoSerializer,14k,0.8,150,8,0.9,464m,0.4
ScalaSparkPagerank,2023-04-19,07:34:12,531470496,204.817,2594855,1297427,68m,10,8,8g,4,4,8g,snappy,120k,48k,86k,44m,0.8,0.9,34m,org.apache.spark.serializer.KryoSerializer,56k,0.2,300,8,0.1,474m,0.4
ScalaSparkPagerank,2023-04-19,07:47:43,531470496,168.644,3151434,1575717,34m,16,1,15g,8,2,16g,lzf,92k,120k,116k,24m,0.8,0.8,20m,org.apache.spark.serializer.JavaSerializer,62k,0.7,800,8,0.1,126m,0.7
ScalaSparkPagerank,2023-04-19,08:07:25,531470496,189.871,2799113,1399556,36m,8,2,8g,8,2,16g,snappy,96k,66k,26k,92m,0.2,0.4,4m,org.apache.spark.serializer.JavaSerializer,34k,0.5,800,8,0.3,10m,0.2
ScalaSparkPagerank,2023-04-19,08:21:00,531470496,173.463,3063883,1531941,84m,6,4,11g,8,2,16g,snappy,62k,90k,104k,92m,0.7,0.4,98m,org.apache.spark.serializer.JavaSerializer,10k,0.5,50,8,0.9,376m,0.3
ScalaSparkPagerank,2023-04-19,08:40:33,531470496,185.985,2857598,1428799,36m,10,7,7g,8,2,16g,snappy,56k,92k,84k,20m,0.2,0.3,44m,org.apache.spark.serializer.JavaSerializer,12k,0.5,400,8,0.4,106m,0.7
ScalaSparkPagerank,2023-04-19,08:53:48,531470496,160.472,3311920,1655960,2m,16,6,14g,4,4,8g,snappy,68k,48k,116k,68m,0.7,0.5,44m,org.apache.spark.serializer.JavaSerializer,124k,0.4,750,8,0.7,44m,0.8
