Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkNWeight,2023-04-18,03:21:53,236122227,139.596,1691468,845734,128m,8,8,4g,4,4,8g,snappy,86k,68k,66k,128m,0.8,0.4,34m,org.apache.spark.serializer.JavaSerializer,46k,0.3,50,8,0.6,318m,0.5
ScalaSparkNWeight,2023-04-18,03:35:49,236122227,140.244,1683652,841826,24m,16,7,16g,2,8,4g,snappy,112k,78k,122k,44m,0.7,0.9,112m,org.apache.spark.serializer.JavaSerializer,70k,0.3,100,8,0.9,492m,0.4
ScalaSparkNWeight,2023-04-18,03:49:37,236122227,138.823,1700886,850443,52m,6,4,13g,8,2,16g,lz4,12k,60k,42k,40m,0.6,0.8,12m,org.apache.spark.serializer.JavaSerializer,108k,0.1,400,8,0.3,34m,0.8
ScalaSparkNWeight,2023-04-18,04:03:55,236122227,136.831,1725648,862824,86m,8,6,8g,8,2,16g,snappy,6k,58k,90k,116m,0.5,0.4,68m,org.apache.spark.serializer.KryoSerializer,108k,0.3,600,8,0.6,48m,0.2
ScalaSparkNWeight,2023-04-18,04:18:54,236122227,143.817,1641824,820912,10m,14,4,7g,2,8,4g,lz4,90k,76k,50k,72m,0.7,0.1,18m,org.apache.spark.serializer.JavaSerializer,24k,0.3,200,8,0.1,212m,0.6
ScalaSparkNWeight,2023-04-18,04:33:29,236122227,167.927,1406100,703050,72m,14,3,6g,2,8,4g,lzf,66k,24k,114k,16m,0.5,0.2,102m,org.apache.spark.serializer.KryoSerializer,28k,0.5,300,8,0.7,400m,0.4
ScalaSparkNWeight,2023-04-18,05:12:16,236122227,1301.091,181480,90740,118m,6,7,10g,8,2,16g,snappy,34k,96k,64k,28m,0.1,0.7,14m,org.apache.spark.serializer.KryoSerializer,54k,0.2,800,8,0.6,168m,0.1
ScalaSparkNWeight,2023-04-18,05:32:04,236122227,281.54,838680,419340,28m,10,4,8g,8,2,16g,lzf,48k,110k,70k,24m,0.3,0.5,18m,org.apache.spark.serializer.KryoSerializer,90k,0.7,600,8,0.9,120m,0.6
ScalaSparkNWeight,2023-04-18,05:51:32,236122227,244.252,966715,483357,24m,6,1,16g,4,4,8g,lz4,34k,4k,100k,80m,0.2,0.7,10m,org.apache.spark.serializer.KryoSerializer,116k,0.7,250,8,0.8,444m,0.6
ScalaSparkNWeight,2023-04-18,06:07:32,236122227,236.084,1000161,500080,118m,8,3,5g,8,2,16g,snappy,10k,120k,108k,88m,0.4,0.3,96m,org.apache.spark.serializer.JavaSerializer,34k,0.1,600,8,0.4,344m,0.7
ScalaSparkNWeight,2023-04-18,06:53:16,236122227,241.447,977946,488973,46m,10,3,13g,4,4,8g,lzf,56k,2k,104k,88m,0.2,0.6,116m,org.apache.spark.serializer.JavaSerializer,14k,0.5,250,8,0.9,30m,0.7
ScalaSparkNWeight,2023-04-18,07:08:14,236122227,150.749,1566326,783163,82m,6,6,10g,2,8,4g,lzf,66k,94k,118k,100m,0.8,0.7,6m,org.apache.spark.serializer.KryoSerializer,64k,0.8,400,8,0.5,124m,0.6
ScalaSparkNWeight,2023-04-18,07:24:02,236122227,187.991,1256029,628014,76m,4,7,10g,2,8,4g,snappy,76k,72k,100k,52m,0.4,0.7,106m,org.apache.spark.serializer.KryoSerializer,114k,0.1,200,8,0.5,56m,0.7
ScalaSparkNWeight,2023-04-18,07:39:51,236122227,145.097,1627340,813670,36m,12,6,7g,8,2,16g,snappy,48k,6k,46k,88m,0.5,0.4,4m,org.apache.spark.serializer.JavaSerializer,2k,0.6,550,8,0.7,326m,0.5
ScalaSparkNWeight,2023-04-18,07:57:40,236122227,293.106,805586,402793,2m,16,4,4g,8,2,16g,snappy,20k,42k,108k,92m,0.3,0.4,62m,org.apache.spark.serializer.KryoSerializer,100k,0.2,100,8,0.6,10m,0.2
ScalaSparkNWeight,2023-04-18,08:12:34,236122227,138.822,1700899,850449,98m,16,3,7g,2,8,4g,lz4,68k,26k,58k,104m,0.9,0.5,62m,org.apache.spark.serializer.KryoSerializer,28k,0.2,800,8,0.4,332m,0.9
ScalaSparkNWeight,2023-04-18,08:26:39,236122227,149.425,1580205,790102,88m,12,1,6g,2,8,4g,lz4,28k,126k,14k,56m,0.6,0.5,56m,org.apache.spark.serializer.KryoSerializer,26k,0.1,350,8,0.3,80m,0.1
ScalaSparkNWeight,2023-04-18,08:44:28,236122227,309.26,763507,381753,20m,16,5,11g,8,2,16g,lzf,86k,64k,32k,104m,0.3,0.8,20m,org.apache.spark.serializer.JavaSerializer,26k,0.4,100,8,0.2,370m,0.5
ScalaSparkNWeight,2023-04-18,09:34:06,236122227,148.259,1592633,796316,46m,6,3,15g,8,2,16g,lzf,40k,80k,86k,112m,0.6,0.8,114m,org.apache.spark.serializer.JavaSerializer,40k,0.6,800,8,0.9,118m,0.7
ScalaSparkNWeight,2023-04-18,09:48:42,236122227,179.749,1313621,656810,122m,8,8,16g,4,4,8g,snappy,36k,116k,48k,20m,0.4,0.1,96m,org.apache.spark.serializer.JavaSerializer,88k,0.5,650,8,0.1,392m,0.1
ScalaSparkNWeight,2023-04-18,10:04:29,236122227,179.875,1312701,656350,108m,12,1,15g,2,8,4g,snappy,118k,34k,124k,4m,0.3,0.1,56m,org.apache.spark.serializer.KryoSerializer,116k,0.7,800,8,0.5,426m,0.9
ScalaSparkNWeight,2023-04-18,10:20:09,236122227,146.398,1612878,806439,16m,4,8,11g,2,8,4g,lzf,128k,102k,64k,60m,0.9,0.3,92m,org.apache.spark.serializer.KryoSerializer,114k,0.2,500,8,0.7,450m,0.5
ScalaSparkNWeight,2023-04-18,10:35:09,236122227,143.575,1644591,822295,14m,6,1,7g,2,8,4g,snappy,98k,82k,56k,32m,0.7,0.3,104m,org.apache.spark.serializer.JavaSerializer,88k,0.4,200,8,0.3,404m,0.8
ScalaSparkNWeight,2023-04-18,10:51:27,236122227,177.242,1332202,666101,26m,2,6,13g,2,8,4g,lz4,82k,104k,88k,88m,0.3,0.7,120m,org.apache.spark.serializer.KryoSerializer,116k,0.4,700,8,0.8,468m,0.9
ScalaSparkNWeight,2023-04-18,11:09:12,236122227,146.932,1607017,803508,22m,6,8,12g,2,8,4g,snappy,48k,74k,120k,20m,0.6,0.3,60m,org.apache.spark.serializer.JavaSerializer,72k,0.8,100,8,0.8,252m,0.7
ScalaSparkNWeight,2023-04-18,11:23:54,236122227,182.439,1294253,647126,88m,10,4,7g,4,4,8g,snappy,56k,42k,2k,8m,0.4,0.4,100m,org.apache.spark.serializer.KryoSerializer,56k,0.5,50,8,0.3,288m,0.6
ScalaSparkNWeight,2023-04-18,11:43:52,236122227,307.166,768712,384356,58m,6,4,8g,8,2,16g,lz4,116k,120k,128k,8m,0.2,0.9,74m,org.apache.spark.serializer.KryoSerializer,110k,0.6,100,8,0.7,66m,0.1
ScalaSparkNWeight,2023-04-18,11:58:10,236122227,143.68,1643389,821694,46m,2,3,10g,2,8,4g,lzf,62k,108k,8k,120m,0.9,0.6,112m,org.apache.spark.serializer.JavaSerializer,116k,0.6,650,8,0.5,124m,0.6
ScalaSparkNWeight,2023-04-18,12:15:44,236122227,181.371,1301874,650937,114m,8,5,8g,4,4,8g,lz4,124k,32k,70k,28m,0.4,0.8,58m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.4,6m,0.8
ScalaSparkNWeight,2023-04-18,12:29:22,236122227,131.87,1790568,895284,116m,8,1,6g,4,4,8g,lz4,74k,54k,8k,16m,0.8,0.6,90m,org.apache.spark.serializer.KryoSerializer,94k,0.8,600,8,0.2,94m,0.8
ScalaSparkNWeight,2023-04-18,13:37:19,236122227,274.248,860980,430490,72m,14,6,7g,8,2,16g,snappy,100k,48k,50k,68m,0.3,0.5,40m,org.apache.spark.serializer.KryoSerializer,20k,0.4,650,8,0.4,252m,0.5
ScalaSparkNWeight,2023-04-18,13:53:00,236122227,194.678,1212886,606443,58m,8,6,15g,4,4,8g,lzf,24k,16k,116k,112m,0.4,0.8,10m,org.apache.spark.serializer.KryoSerializer,32k,0.9,350,8,0.6,54m,0.3
ScalaSparkNWeight,2023-04-18,14:07:28,236122227,131.908,1790052,895026,120m,8,6,7g,4,4,8g,lz4,26k,2k,78k,100m,0.7,0.5,90m,org.apache.spark.serializer.JavaSerializer,100k,0.2,400,8,0.8,264m,0.2
ScalaSparkNWeight,2023-04-18,14:26:45,236122227,307.855,766991,383495,66m,16,3,9g,8,2,16g,snappy,82k,84k,18k,20m,0.2,0.3,12m,org.apache.spark.serializer.KryoSerializer,80k,0.5,350,8,0.4,168m,0.6
ScalaSparkNWeight,2023-04-18,14:48:33,236122227,307.821,767076,383538,92m,10,7,7g,8,2,16g,snappy,20k,38k,72k,36m,0.2,0.3,70m,org.apache.spark.serializer.JavaSerializer,82k,0.5,250,8,0.9,162m,0.5
ScalaSparkNWeight,2023-04-18,15:05:57,236122227,274.187,861172,430586,118m,16,8,12g,8,2,16g,lz4,14k,120k,126k,16m,0.3,0.3,44m,org.apache.spark.serializer.KryoSerializer,120k,0.4,550,8,0.8,116m,0.8
ScalaSparkNWeight,2023-04-18,15:20:51,236122227,197.314,1196682,598341,128m,16,2,15g,4,4,8g,snappy,86k,48k,78k,96m,0.4,0.3,4m,org.apache.spark.serializer.JavaSerializer,64k,0.1,650,8,0.7,416m,0.3
ScalaSparkNWeight,2023-04-18,15:34:44,236122227,144.559,1633396,816698,122m,4,8,8g,4,4,8g,snappy,116k,68k,108k,20m,0.5,0.7,68m,org.apache.spark.serializer.JavaSerializer,22k,0.3,300,8,0.7,498m,0.2
ScalaSparkNWeight,2023-04-18,15:49:40,236122227,194.239,1215627,607813,34m,2,7,7g,2,8,4g,snappy,102k,92k,34k,112m,0.4,0.5,112m,org.apache.spark.serializer.JavaSerializer,102k,0.5,800,8,0.7,112m,0.4
ScalaSparkNWeight,2023-04-18,16:12:42,236122227,242.954,971880,485940,56m,14,4,9g,4,4,8g,lz4,82k,124k,82k,100m,0.2,0.4,10m,org.apache.spark.serializer.KryoSerializer,72k,0.7,300,8,0.8,382m,0.4
ScalaSparkNWeight,2023-04-18,16:26:54,236122227,135.425,1743564,871782,20m,10,2,11g,2,8,4g,lz4,54k,68k,2k,128m,0.8,0.5,2m,org.apache.spark.serializer.JavaSerializer,58k,0.2,50,8,0.8,404m,0.2
ScalaSparkNWeight,2023-04-18,16:40:55,236122227,134.933,1749922,874961,60m,10,5,9g,2,8,4g,lz4,22k,12k,116k,96m,0.8,0.3,102m,org.apache.spark.serializer.JavaSerializer,126k,0.7,150,8,0.6,374m,0.7
ScalaSparkNWeight,2023-04-18,16:55:37,236122227,191.534,1232795,616397,66m,8,6,4g,2,8,4g,lzf,100k,94k,70k,72m,0.4,0.4,64m,org.apache.spark.serializer.KryoSerializer,24k,0.2,50,8,0.7,224m,0.1
ScalaSparkNWeight,2023-04-18,17:10:34,236122227,167.093,1413118,706559,30m,14,5,5g,2,8,4g,snappy,92k,46k,28k,72m,0.5,0.7,6m,org.apache.spark.serializer.KryoSerializer,108k,0.1,300,8,0.1,420m,0.2
ScalaSparkNWeight,2023-04-18,17:25:17,236122227,133.606,1767302,883651,128m,12,4,16g,2,8,4g,lz4,108k,80k,70k,4m,0.8,0.4,68m,org.apache.spark.serializer.KryoSerializer,40k,0.2,500,8,0.2,392m,0.7
ScalaSparkNWeight,2023-04-18,17:38:55,236122227,137.506,1717177,858588,14m,16,2,14g,4,4,8g,snappy,74k,72k,68k,124m,0.9,0.3,110m,org.apache.spark.serializer.JavaSerializer,74k,0.4,50,8,0.5,470m,0.4
ScalaSparkNWeight,2023-04-18,17:52:12,236122227,143.209,1648794,824397,96m,2,4,7g,4,4,8g,lzf,104k,24k,10k,96m,0.9,0.1,72m,org.apache.spark.serializer.JavaSerializer,40k,0.3,750,8,0.7,440m,0.5
ScalaSparkNWeight,2023-04-18,18:06:22,236122227,132.087,1787626,893813,82m,6,4,8g,4,4,8g,snappy,110k,6k,126k,40m,0.6,0.8,34m,org.apache.spark.serializer.KryoSerializer,24k,0.7,150,8,0.2,144m,0.8
ScalaSparkNWeight,2023-04-18,18:32:46,236122227,582.432,405407,202703,82m,10,4,5g,8,2,16g,lz4,12k,88k,62k,60m,0.1,0.5,72m,org.apache.spark.serializer.KryoSerializer,2k,0.8,100,8,0.1,30m,0.1
ScalaSparkNWeight,2023-04-18,18:58:26,236122227,589.767,400365,200182,22m,6,6,10g,8,2,16g,snappy,76k,36k,34k,16m,0.1,0.8,28m,org.apache.spark.serializer.JavaSerializer,58k,0.3,750,8,0.6,354m,0.1
ScalaSparkNWeight,2023-04-18,19:24:24,236122227,562.798,419550,209775,58m,14,2,5g,8,2,16g,lzf,98k,76k,96k,56m,0.1,0.9,48m,org.apache.spark.serializer.JavaSerializer,90k,0.8,450,8,0.6,202m,0.2
ScalaSparkNWeight,2023-04-18,19:41:36,236122227,231.136,1021572,510786,20m,8,3,10g,4,4,8g,lzf,22k,58k,12k,24m,0.3,0.2,38m,org.apache.spark.serializer.KryoSerializer,56k,0.7,800,8,0.6,496m,0.3
ScalaSparkNWeight,2023-04-18,20:00:24,236122227,233.29,1012140,506070,60m,16,5,15g,4,4,8g,lzf,46k,76k,22k,88m,0.2,0.6,6m,org.apache.spark.serializer.JavaSerializer,14k,0.4,650,8,0.2,284m,0.8
ScalaSparkNWeight,2023-04-18,20:14:43,236122227,136.418,1730872,865436,30m,4,6,6g,2,8,4g,snappy,8k,108k,42k,104m,0.7,0.4,50m,org.apache.spark.serializer.KryoSerializer,8k,0.4,650,8,0.4,458m,0.8
ScalaSparkNWeight,2023-04-18,20:29:20,236122227,134.391,1756979,878489,4m,12,6,16g,4,4,8g,snappy,112k,22k,56k,92m,0.7,0.1,60m,org.apache.spark.serializer.KryoSerializer,94k,0.6,550,8,0.3,450m,0.3
ScalaSparkNWeight,2023-04-18,20:56:08,236122227,621.95,379648,189824,16m,8,7,16g,8,2,16g,lz4,10k,42k,110k,32m,0.1,0.5,116m,org.apache.spark.serializer.KryoSerializer,50k,0.9,700,8,0.8,256m,0.4
ScalaSparkNWeight,2023-04-18,21:10:00,236122227,141.654,1666894,833447,70m,4,4,10g,8,2,16g,snappy,118k,78k,36k,124m,0.9,0.5,68m,org.apache.spark.serializer.KryoSerializer,16k,0.9,200,8,0.6,196m,0.5
ScalaSparkNWeight,2023-04-18,22:06:01,236122227,140.904,1675766,837883,98m,4,2,15g,8,2,16g,lz4,118k,126k,110k,44m,0.6,0.2,98m,org.apache.spark.serializer.JavaSerializer,86k,0.3,750,8,0.8,158m,0.2
ScalaSparkNWeight,2023-04-18,22:24:47,236122227,227.053,1039943,519971,106m,2,5,9g,4,4,8g,snappy,58k,102k,38k,8m,0.2,0.2,24m,org.apache.spark.serializer.JavaSerializer,104k,0.9,450,8,0.1,108m,0.3
ScalaSparkNWeight,2023-04-18,22:44:09,236122227,176.236,1339807,669903,52m,6,4,16g,2,8,4g,snappy,98k,2k,112k,8m,0.3,0.8,102m,org.apache.spark.serializer.JavaSerializer,122k,0.7,200,8,0.5,358m,0.3
ScalaSparkNWeight,2023-04-18,22:59:39,236122227,181.591,1300296,650148,128m,12,6,11g,4,4,8g,lzf,102k,72k,14k,60m,0.4,0.1,16m,org.apache.spark.serializer.KryoSerializer,20k,0.8,500,8,0.6,164m,0.5
ScalaSparkNWeight,2023-04-18,23:14:18,236122227,178.004,1326499,663249,90m,16,2,14g,4,4,8g,lz4,96k,116k,56k,28m,0.4,0.6,46m,org.apache.spark.serializer.KryoSerializer,80k,0.9,500,8,0.8,326m,0.5
ScalaSparkNWeight,2023-04-18,23:27:51,236122227,147.584,1599917,799958,106m,12,2,8g,4,4,8g,snappy,48k,72k,72k,116m,0.5,0.1,4m,org.apache.spark.serializer.KryoSerializer,78k,0.9,350,8,0.8,100m,0.8
ScalaSparkNWeight,2023-04-19,00:16:04,236122227,140.775,1677302,838651,46m,8,8,6g,4,4,8g,lzf,20k,22k,100k,20m,0.7,0.5,20m,org.apache.spark.serializer.KryoSerializer,2k,0.6,700,8,0.4,486m,0.8
ScalaSparkNWeight,2023-04-19,00:34:40,236122227,230.519,1024307,512153,90m,8,2,12g,4,4,8g,lzf,78k,36k,28k,96m,0.2,0.5,126m,org.apache.spark.serializer.KryoSerializer,20k,0.3,500,8,0.8,86m,0.9
ScalaSparkNWeight,2023-04-19,00:49:19,236122227,139.137,1697048,848524,94m,12,1,9g,4,4,8g,snappy,96k,18k,68k,36m,0.5,0.8,120m,org.apache.spark.serializer.JavaSerializer,92k,0.6,50,8,0.2,134m,0.4
ScalaSparkNWeight,2023-04-19,01:14:32,236122227,570.393,413964,206982,26m,4,6,5g,8,2,16g,lz4,94k,102k,28k,60m,0.1,0.1,126m,org.apache.spark.serializer.JavaSerializer,28k,0.7,550,8,0.7,390m,0.4
ScalaSparkNWeight,2023-04-19,01:30:09,236122227,135.838,1738263,869131,76m,6,8,4g,2,8,4g,lz4,40k,2k,76k,56m,0.8,0.9,92m,org.apache.spark.serializer.KryoSerializer,24k,0.9,350,8,0.8,148m,0.1
ScalaSparkNWeight,2023-04-19,01:44:32,236122227,138.431,1705703,852851,82m,2,5,13g,8,2,16g,snappy,50k,110k,124k,48m,0.9,0.1,110m,org.apache.spark.serializer.KryoSerializer,60k,0.1,500,8,0.5,304m,0.2
ScalaSparkNWeight,2023-04-19,02:00:30,236122227,145.263,1625480,812740,74m,14,6,10g,2,8,4g,lzf,42k,40k,36k,28m,0.7,0.2,30m,org.apache.spark.serializer.JavaSerializer,20k,0.4,350,8,0.4,224m,0.4
ScalaSparkNWeight,2023-04-19,02:14:30,236122227,135.36,1744401,872200,80m,4,5,7g,2,8,4g,snappy,62k,84k,80k,44m,0.6,0.6,68m,org.apache.spark.serializer.KryoSerializer,80k,0.9,550,8,0.5,300m,0.8
ScalaSparkNWeight,2023-04-19,02:28:52,236122227,135.206,1746388,873194,4m,6,7,16g,8,2,16g,lz4,92k,54k,64k,60m,0.5,0.9,50m,org.apache.spark.serializer.JavaSerializer,14k,0.2,550,8,0.1,116m,0.1
ScalaSparkNWeight,2023-04-19,02:43:01,236122227,136.649,1727946,863973,22m,6,7,4g,4,4,8g,lzf,28k,32k,26k,56m,0.8,0.7,90m,org.apache.spark.serializer.KryoSerializer,96k,0.8,650,8,0.2,130m,0.9
ScalaSparkNWeight,2023-04-19,03:02:30,236122227,290.315,813331,406665,80m,2,2,14g,8,2,16g,snappy,44k,98k,32k,104m,0.2,0.5,52m,org.apache.spark.serializer.KryoSerializer,68k,0.1,550,8,0.5,486m,0.9
ScalaSparkNWeight,2023-04-19,03:20:51,236122227,134.942,1749805,874902,104m,4,6,7g,4,4,8g,snappy,86k,90k,10k,32m,0.7,0.1,16m,org.apache.spark.serializer.KryoSerializer,14k,0.9,650,8,0.4,456m,0.3
ScalaSparkNWeight,2023-04-19,03:35:14,236122227,135.172,1746827,873413,124m,16,7,6g,4,4,8g,snappy,126k,32k,4k,104m,0.8,0.4,16m,org.apache.spark.serializer.KryoSerializer,82k,0.2,50,8,0.3,392m,0.8
ScalaSparkNWeight,2023-04-19,03:53:52,236122227,225.747,1045959,522979,46m,12,5,13g,4,4,8g,snappy,64k,90k,46k,116m,0.2,0.9,124m,org.apache.spark.serializer.KryoSerializer,8k,0.4,700,8,0.6,442m,0.2
ScalaSparkNWeight,2023-04-19,04:09:18,236122227,139.387,1694004,847002,54m,6,8,10g,8,2,16g,snappy,64k,118k,36k,84m,0.9,0.4,68m,org.apache.spark.serializer.KryoSerializer,66k,0.7,750,8,0.5,482m,0.9
ScalaSparkNWeight,2023-04-19,04:28:11,236122227,223.139,1058184,529092,20m,10,6,11g,4,4,8g,snappy,80k,72k,38k,92m,0.2,0.4,60m,org.apache.spark.serializer.KryoSerializer,32k,0.5,500,8,0.5,444m,0.7
ScalaSparkNWeight,2023-04-19,05:34:59,236122227,225.575,1046757,523378,88m,4,5,13g,4,4,8g,snappy,118k,120k,102k,128m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,42k,0.9,100,8,0.5,198m,0.4
ScalaSparkNWeight,2023-04-19,05:49:04,236122227,138.182,1708777,854388,74m,2,8,10g,2,8,4g,lz4,42k,88k,126k,4m,0.9,0.4,114m,org.apache.spark.serializer.KryoSerializer,126k,0.4,350,8,0.9,364m,0.1
ScalaSparkNWeight,2023-04-19,06:05:43,236122227,144.454,1634584,817292,8m,16,6,13g,8,2,16g,lz4,76k,78k,104k,120m,0.9,0.3,16m,org.apache.spark.serializer.JavaSerializer,114k,0.9,300,8,0.5,150m,0.1
ScalaSparkNWeight,2023-04-19,06:19:29,236122227,145.355,1624452,812226,26m,6,2,7g,8,2,16g,lzf,44k,62k,102k,84m,0.7,0.8,92m,org.apache.spark.serializer.JavaSerializer,46k,0.4,200,8,0.8,422m,0.3
ScalaSparkNWeight,2023-04-19,06:33:23,236122227,137.612,1715854,857927,6m,4,8,4g,8,2,16g,lz4,22k,104k,98k,40m,0.7,0.7,124m,org.apache.spark.serializer.KryoSerializer,116k,0.9,750,8,0.1,490m,0.8
ScalaSparkNWeight,2023-04-19,06:47:28,236122227,133.881,1763672,881836,14m,16,2,4g,4,4,8g,snappy,22k,36k,40k,24m,0.8,0.2,28m,org.apache.spark.serializer.KryoSerializer,70k,0.3,100,8,0.3,274m,0.2
ScalaSparkNWeight,2023-04-19,07:01:21,236122227,130.383,1810989,905494,96m,10,7,7g,4,4,8g,lz4,8k,64k,104k,96m,0.6,0.5,32m,org.apache.spark.serializer.JavaSerializer,98k,0.7,700,8,0.2,220m,0.5
ScalaSparkNWeight,2023-04-19,07:15:47,236122227,182.499,1293827,646913,82m,4,1,5g,2,8,4g,lz4,38k,6k,120k,60m,0.4,0.8,116m,org.apache.spark.serializer.KryoSerializer,14k,0.8,150,8,0.9,464m,0.4
ScalaSparkNWeight,2023-04-19,07:30:43,236122227,134.877,1750648,875324,68m,10,8,8g,4,4,8g,snappy,120k,48k,86k,44m,0.8,0.9,34m,org.apache.spark.serializer.KryoSerializer,56k,0.2,300,8,0.1,474m,0.4
ScalaSparkNWeight,2023-04-19,07:44:50,236122227,142.672,1655000,827500,34m,16,1,15g,8,2,16g,lzf,92k,120k,116k,24m,0.8,0.8,20m,org.apache.spark.serializer.JavaSerializer,62k,0.7,800,8,0.1,126m,0.7
ScalaSparkNWeight,2023-04-19,08:04:11,236122227,293.099,805605,402802,36m,8,2,8g,8,2,16g,snappy,96k,66k,26k,92m,0.2,0.4,4m,org.apache.spark.serializer.JavaSerializer,34k,0.5,800,8,0.3,10m,0.2
ScalaSparkNWeight,2023-04-19,08:18:02,236122227,142.533,1656614,828307,84m,6,4,11g,8,2,16g,snappy,62k,90k,104k,92m,0.7,0.4,98m,org.apache.spark.serializer.JavaSerializer,10k,0.5,50,8,0.9,376m,0.3
ScalaSparkNWeight,2023-04-19,08:37:23,236122227,288.007,819848,409924,36m,10,7,7g,8,2,16g,snappy,56k,92k,84k,20m,0.2,0.3,44m,org.apache.spark.serializer.JavaSerializer,12k,0.5,400,8,0.4,106m,0.7
ScalaSparkNWeight,2023-04-19,08:51:03,236122227,132.445,1782794,891397,2m,16,6,14g,4,4,8g,snappy,68k,48k,116k,68m,0.7,0.5,44m,org.apache.spark.serializer.JavaSerializer,124k,0.4,750,8,0.7,44m,0.8
ScalaSparkNWeight,2023-04-19,09:14:47,236122227,484.392,487461,243730,128m,2,3,8g,8,2,16g,lz4,102k,20k,66k,112m,0.1,0.9,42m,org.apache.spark.serializer.KryoSerializer,20k,0.5,750,8,0.2,34m,0.5
ScalaSparkNWeight,2023-04-19,10:14:00,236122227,144.281,1636544,818272,16m,6,5,6g,8,2,16g,lz4,44k,92k,10k,96m,0.9,0.3,28m,org.apache.spark.serializer.JavaSerializer,76k,0.2,750,8,0.4,498m,0.2
ScalaSparkNWeight,2023-04-19,10:27:51,236122227,135.484,1742805,871402,60m,6,8,8g,4,4,8g,lzf,128k,108k,56k,92m,0.7,0.6,86m,org.apache.spark.serializer.JavaSerializer,98k,0.3,450,8,0.9,336m,0.2
ScalaSparkNWeight,2023-04-19,10:41:43,236122227,142.651,1655244,827622,72m,10,4,9g,2,8,4g,lzf,114k,24k,40k,68m,0.6,0.3,116m,org.apache.spark.serializer.JavaSerializer,82k,0.7,750,8,0.6,330m,0.2
ScalaSparkNWeight,2023-04-19,10:55:42,236122227,143.542,1644969,822484,86m,2,1,6g,2,8,4g,snappy,2k,100k,42k,76m,0.8,0.8,62m,org.apache.spark.serializer.JavaSerializer,64k,0.5,700,8,0.4,260m,0.5
ScalaSparkNWeight,2023-04-19,11:18:02,236122227,299.659,787969,393984,82m,10,3,16g,8,2,16g,lz4,46k,88k,128k,28m,0.2,0.8,4m,org.apache.spark.serializer.JavaSerializer,8k,0.6,200,8,0.7,76m,0.9
ScalaSparkNWeight,2023-04-19,12:34:21,236122227,174.25,1355077,677538,82m,10,2,9g,2,8,4g,lz4,4k,52k,8k,84m,0.3,0.2,70m,org.apache.spark.serializer.JavaSerializer,78k,0.3,750,8,0.5,410m,0.2
ScalaSparkNWeight,2023-04-19,12:48:34,236122227,135.33,1744788,872394,74m,6,1,12g,4,4,8g,lz4,20k,126k,6k,120m,0.9,0.3,40m,org.apache.spark.serializer.KryoSerializer,88k,0.9,300,8,0.8,356m,0.5
ScalaSparkNWeight,2023-04-19,13:02:01,236122227,138.757,1701695,850847,122m,6,6,9g,8,2,16g,lzf,24k,98k,82k,36m,0.6,0.9,64m,org.apache.spark.serializer.JavaSerializer,112k,0.8,600,8,0.8,414m,0.6
ScalaSparkNWeight,2023-04-19,14:13:37,236122227,219.496,1075747,537873,106m,16,4,11g,4,4,8g,lz4,106k,70k,68k,84m,0.3,0.9,48m,org.apache.spark.serializer.JavaSerializer,112k,0.6,150,8,0.1,340m,0.2
ScalaSparkNWeight,2023-04-19,14:27:59,236122227,184.194,1281921,640960,88m,10,2,15g,2,8,4g,lz4,112k,12k,26k,124m,0.4,0.4,108m,org.apache.spark.serializer.JavaSerializer,78k,0.8,500,8,0.8,92m,0.8
ScalaSparkNWeight,2023-04-19,15:36:59,236122227,133.64,1766852,883426,98m,16,6,4g,8,2,16g,snappy,44k,56k,50k,32m,0.6,0.6,18m,org.apache.spark.serializer.JavaSerializer,112k,0.9,350,8,0.6,134m,0.4
ScalaSparkNWeight,2023-04-19,16:39:26,236122227,203.154,1162281,581140,108m,12,3,13g,8,2,16g,snappy,46k,42k,106k,96m,0.4,0.8,26m,org.apache.spark.serializer.JavaSerializer,94k,0.5,550,8,0.1,220m,0.9
ScalaSparkNWeight,2023-04-19,21:04:46,236122227,481.649,490237,245118,78m,14,5,9g,8,2,16g,lzf,126k,60k,110k,108m,0.1,0.6,36m,org.apache.spark.serializer.JavaSerializer,102k,0.3,800,8,0.2,28m,0.5
ScalaSparkNWeight,2023-04-19,21:58:28,236122227,181.921,1297938,648969,82m,12,2,15g,2,8,4g,snappy,84k,100k,86k,52m,0.4,0.1,118m,org.apache.spark.serializer.KryoSerializer,8k,0.6,700,8,0.6,320m,0.9
